,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,29,0,,8,4,0.0011929552167471453
1,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,104,0,,10,2,0.0008349140552501032
2,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,486,0,,8,0,0.0005732482254327191
3,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,135,0,,9,5,0.00097026575803834
4,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,543,0,,5,3,0.00019409888095402167
5,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,574,0,,11,24,0.0008637163039063315
6,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,657,0,,8,4,0.00062762222483879
7,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,778,0,,9,6,0.0008175985518734099
8,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,944,0,,6,5,0.0006655709831556663
9,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,115,0,,7,16,0.0008419739285604361
10,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,179,0,,8,5,0.0011652204487765559
11,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,518,0,,8,4,0.0008327525297668011
12,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,867,0,,14,4,0.0006720964797630228
13,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,312,0,,8,3,0.0009454330152196926
14,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,569,0,,3,6,0.0010398423672636195
15,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,56,0,,10,3,0.0010670658180746255
16,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,903,0,,8,9,0.0008239588016593388
17,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,357,0,,10,2,0.0010752840926801627
18,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,923,0,,8,7,0.0007140407599756502
19,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,248,0,,10,9,0.00033460623130036085
20,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,732,0,,6,2,0.0005297273324792171
21,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,233,0,,14,1,0.0016813547692338384
22,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,703,0,,6,2,0.00040398131588120556
23,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,342,0,,4,8,0.0002666251074809731
24,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,48,0,,10,1,0.0006710094458181868
25,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,326,0,,15,3,0.0018057990175775597
26,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,295,0,,6,0,0.0004934504889770023
27,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,337,0,,3,7,0.0005433776019111838
28,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,905,0,,8,4,0.0007061564834846854
29,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,936,0,,8,5,0.0007612181565636613
30,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,688,0,,7,2,0.00039946598391134937
31,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,656,0,,5,7,0.00047785451453114094
32,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,54,0,,5,9,0.0007876668068564219
33,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,909,0,,8,2,0.0004993104085849103
34,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,490,0,,11,8,0.0005227756936828425
35,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,355,0,,12,8,0.000527329130226853
36,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,852,0,,8,2,0.0005827274940633971
37,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,618,0,,6,6,0.0005811201112180921
38,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,388,0,,8,3,0.0007509193770607022
39,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,581,0,,11,8,0.0009109338188432344
40,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,498,0,,7,3,0.00048308372732875526
41,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,126,0,,10,138,0.002232604902838694
42,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,239,0,,10,2,0.0006511670629407257
43,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,958,0,,15,2,0.0018536024734785478
44,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,805,0,,3,8,0.00025395017752403634
45,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,441,0,,8,5,0.00046435260732669963
46,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,450,0,,9,20,0.000345801577624177
47,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,264,0,,10,22,0.000859924819830426
48,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,891,0,,15,3,0.0015950325542923376
49,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,209,0,,4,7,0.00018182698024210347
50,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,861,0,,9,45,0.0006115248065377965
51,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,788,0,,7,3,0.0008994984617553772
52,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,485,0,,12,4,0.0013575119929512846
53,DH,1000,0.1,0.01,0.2,0.7,2.5,1.5,2357015754,,957,0,,5,8,0.00036876416401111886
