,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,870,0,,11,4,0.0008166554860424914
1,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,946,0,,7,2,0.0004903561565498067
2,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,305,0,,6,2,0.0002674046596206197
3,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,18,0,,12,1,0.002148431852600576
4,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,86,0,,9,4,0.0005074914515913337
5,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,564,0,,10,3,0.000803013246063566
6,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,694,0,,13,14,0.0010544971639625594
7,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,615,0,,11,4,0.0008342617560949519
8,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,222,0,,13,5,0.0020931277276265876
9,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,621,0,,4,6,0.00020405646738489073
10,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,219,0,,5,13,0.000420886939169059
11,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,492,0,,13,6,0.0010323248479990168
12,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,884,0,,9,2,0.00034783144621467686
13,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,529,0,,7,3,0.0002226202458063044
14,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,636,0,,7,6,0.000848651159530848
15,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,964,0,,8,2,0.0006225828481265044
16,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,420,0,,13,14,0.002013794733627368
17,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,741,0,,12,9,0.0012881994524581214
18,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,65,0,,6,2,0.0005019089336990621
19,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,452,0,,8,1,0.0005796115967124071
20,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,1,0,,10,1,0.0006412802486706816
21,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,840,0,,6,2,0.0004161394079746163
22,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,88,0,,7,2,0.00030828536120026045
23,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,287,0,,9,6,0.0008922394252776216
24,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,349,0,,10,5,0.00048636799826838134
25,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,885,0,,9,3,0.0004357589003273264
26,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,79,0,,6,2,0.00037047198506367596
27,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,609,0,,11,1,0.0014594139304897101
28,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,268,0,,13,3,0.0007087758690714145
29,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,979,0,,9,2,0.0011524746557228266
30,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,216,0,,10,4,0.0007671038796229505
31,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,957,0,,10,1,0.0006273082069368708
32,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,11,0,,13,5,0.00416100842976666
33,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,601,0,,5,6,0.000400318740965706
34,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,64,0,,6,1,0.0006009551020116547
35,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,534,0,,8,1,0.0005955976519442903
36,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,23,0,,7,3,0.00038491438261456284
37,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,775,0,,7,4,0.00036160739589255383
38,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,425,0,,15,4,0.001229211691699163
39,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,127,0,,9,12,0.0009075099074033949
40,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,172,0,,6,3,0.00043999502839410905
41,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,148,0,,11,3,0.0006326772055220976
42,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,9,0,,9,2,0.0013016432790209898
43,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,123,0,,11,4,0.0005806862767859137
44,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,948,0,,11,2,0.002053530988601364
45,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,157,0,,11,0,0.0009664848437695298
46,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,318,0,,8,1,0.001242187664424999
47,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,186,0,,12,1,0.0011840358107525365
48,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,525,0,,8,3,0.0005525285250891595
49,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,486,0,,10,4,0.0016229979769793014
50,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,618,0,,8,15,0.0007246053071334409
51,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,968,0,,7,6,0.002108962284689817
52,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,935,0,,13,0,0.001747459469356582
53,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,966,0,,9,1,0.0006185610432452517
54,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,167,0,,7,6,0.0008496365342925388
55,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,553,0,,7,4,0.0003620438978187532
56,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,958,0,,9,5,0.0012440021023562874
57,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,680,0,,9,14,0.000524522742740282
58,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,316,0,,9,8,0.0006451620682398658
59,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,235,0,,9,0,0.0009102111530699257
60,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,464,0,,7,3,0.0003474721649829576
61,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,238,0,,8,5,0.0021678081553423343
62,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,433,0,,13,2,0.001580199621442134
63,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,695,0,,14,6,0.0021107866151103536
64,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,253,0,,10,2,0.0014535285461530576
65,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,787,0,,13,0,0.0013388752365952172
66,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,829,0,,11,1,0.0008274733499104598
67,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,297,0,,9,9,0.0009375355368968794
68,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,774,0,,7,4,0.0004230927897470947
69,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,430,0,,14,11,0.0016693843283421207
70,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,71,0,,11,6,0.0012915619843609238
71,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,722,0,,9,2,0.0004996322756780154
72,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,99,0,,12,4,0.0009616952767000841
73,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,523,0,,6,2,0.0006254865167853666
74,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,100,0,,9,3,0.0005588731599133684
75,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,802,0,,12,2,0.005095630379421627
76,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,942,0,,8,3,0.0013017193755176682
77,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,639,0,,11,3,0.0015527934403366005
78,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,387,0,,9,5,0.0009070422384818219
79,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,267,0,,9,2,0.00044077226882165436
80,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,376,0,,7,0,0.0004230716124728263
81,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,817,0,,11,2,0.001431021543410783
82,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,664,0,,8,2,0.0004269210217051051
83,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,863,0,,10,4,0.0006959946237994297
84,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,532,0,,10,3,0.001423118266504059
85,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,658,0,,10,3,0.0005384943752353602
86,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,590,0,,9,3,0.0004885162604622135
87,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,26,0,,15,1,0.0022890405097892494
88,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,209,0,,12,2,0.0007480241493297556
89,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,764,0,,10,2,0.0009081513422379563
90,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,913,0,,9,9,0.0009509577817023532
91,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,681,0,,5,0,0.0002447589693625004
92,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,262,0,,10,3,0.0012147565045129947
93,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,321,0,,14,5,0.0022479963120320017
94,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,613,0,,14,5,0.0024876492346558787
95,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,449,0,,13,5,0.0008149368446114491
96,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,70,0,,11,5,0.0011003391294812808
97,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,139,0,,11,4,0.0008982637835802408
98,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,989,0,,7,2,0.0006028985354363676
99,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,899,0,,9,2,0.000991701790528993
100,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,610,0,,8,3,0.0005022812078411083
101,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,570,0,,11,3,0.0008685946140673229
102,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,252,0,,9,2,0.00035340524137576155
103,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,90,0,,15,4,0.0013447156078076413
104,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,917,0,,11,2,0.0007110408349295823
105,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,47,0,,7,3,0.0006312423935309761
106,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,250,0,,10,1,0.0004831010835097092
107,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,379,0,,11,3,0.0015827911781618657
108,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,411,0,,12,4,0.001157524747319392
109,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,441,0,,10,6,0.000687333055678326
110,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,451,0,,13,0,0.00221339076814374
111,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,633,0,,8,2,0.0006331714993005877
112,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,154,0,,9,8,0.0010994056920829534
113,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,821,0,,9,20,0.0005717224977663852
114,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,319,0,,12,1,0.003124795694546597
115,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,113,0,,12,7,0.001182312898060786
116,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,138,0,,13,2,0.0017333804712877988
117,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,115,0,,8,2,0.0005321865806512382
118,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,365,0,,9,4,0.0012702463362203314
119,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,814,0,,8,7,0.00034435720153946193
120,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,757,0,,6,51,0.0008579337241738989
121,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,370,0,,9,2,0.0007700363135718772
122,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,198,0,,6,4,0.0008180452234260035
123,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,34,0,,11,23,0.0006543729769499379
124,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,473,0,,11,3,0.001002196962279365
125,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,869,0,,8,1,0.0008448645786925045
126,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,388,0,,9,1,0.0005054604087583257
127,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,675,0,,8,2,0.0006642451522179282
128,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,400,0,,9,1,0.0005040835503284173
129,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,543,0,,6,5,0.0006991105028403786
130,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,584,0,,12,2,0.0011425166955184487
131,DH,1000,0.1,0.01,0.3,0.5,2.5,1.5,381683594,,661,0,,17,4,0.0020666162550803347
