,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,385,0,,22,35,0.0006192246378201784
1,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,200,0,,29,34,0.0009411717406509143
2,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,218,0,,29,7,0.0008901688700826726
3,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,124,0,,23,12,0.0008304730902026967
4,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,71,0,,34,9,0.0010654019383503806
5,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,265,0,,30,17,0.0010780423811555973
6,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,865,0,,19,12,0.0006998475744844487
7,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,284,0,,35,10,0.001082088601188758
8,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,149,0,,27,9,0.000902408366853306
9,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,348,0,,30,15,0.0009322341315488925
10,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,492,0,,28,9,0.0011630789033205207
11,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,689,0,,26,8,0.0007504792122504699
12,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,293,0,,29,9,0.000969887433841516
13,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,414,0,,25,45,0.0008484304650456878
14,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,992,0,,33,14,0.00090588987769229
15,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,787,0,,25,27,0.0006985448264720626
16,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,704,0,,36,11,0.0012027423892902944
17,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,686,0,,26,19,0.0009264293527716581
18,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,867,0,,27,11,0.0008665909723594002
19,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,551,0,,38,12,0.0013811731489957206
20,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,952,0,,37,13,0.0014488331397659504
21,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,301,0,,26,21,0.0009671088311045414
22,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,526,0,,33,16,0.00111359842517882
23,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,437,0,,30,11,0.0008331530111941095
24,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,610,0,,33,11,0.0008009214627865442
25,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,111,0,,28,54,0.0007086048759187888
26,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,445,0,,28,17,0.0007767585999043815
27,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,607,0,,27,13,0.0008658548107364881
28,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,370,0,,25,49,0.0006814209435763807
29,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,635,0,,26,8,0.0008821739606853283
30,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,938,0,,31,12,0.0010669277022926727
31,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,808,0,,32,31,0.0010044566365240198
32,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,153,0,,37,14,0.0013560360237723388
33,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,340,0,,30,47,0.001096645602067079
34,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,155,0,,19,11,0.0007688179112829953
35,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,637,0,,25,23,0.0007900446738590287
36,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,812,0,,29,7,0.0010819924716015583
37,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,494,0,,27,22,0.0006710448319565525
38,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,987,0,,22,63,0.0008438189352270642
39,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,724,0,,29,8,0.0010465803579268998
40,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,122,0,,27,8,0.0010262931850790805
41,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,579,0,,28,8,0.000862704610619038
42,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,345,0,,35,14,0.0013037368811825486
43,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,489,0,,29,15,0.0006390284532483883
44,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,813,0,,29,12,0.0007629180240443006
45,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,20,0,,29,7,0.0007606433603086544
46,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,140,0,,30,8,0.0006163347381222506
47,DH,1000,0.1,0.03,0.3,0.0,2.5,1.5,3438659721,,444,0,,31,17,0.001137980731730657
