,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,970,0,,6,5,0.0002195289142728182
1,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,497,0,,8,2,0.0012179428355425465
2,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,808,0,,8,2,0.00029856160335947445
3,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,313,0,,9,3,0.0006651278263644964
4,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,74,0,,8,100,0.0002455971596804468
5,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,361,0,,6,4,0.00020444474382023855
6,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,881,0,,8,3,0.0013449091269002005
7,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,641,0,,8,9,0.0007050442041778918
8,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,727,0,,5,10,0.0001765549181638512
9,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,676,0,,5,7,0.00017492277877336162
10,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,326,0,,9,28,0.0002464816657869848
11,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,16,0,,10,6,0.0010163881133807447
12,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,629,0,,10,20,0.00033111876759228567
13,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,401,0,,12,5,0.0008002226139413825
14,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,246,0,,11,8,0.0008472122273257584
15,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,129,0,,9,8,0.0017010148644545804
16,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,82,0,,13,26,0.0017701601270300475
17,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,61,0,,6,100,0.0002535962321739965
18,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,506,0,,10,3,0.0009545192625238625
19,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,222,0,,8,4,0.0014027568860692514
20,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,492,0,,11,1,0.0005913801274454344
21,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,933,0,,9,6,0.0003434275686725149
22,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,795,0,,6,6,0.00039054436369383367
23,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,946,0,,7,12,0.0007791503731929149
24,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,125,0,,6,11,0.00019073108936520708
25,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,681,0,,8,31,0.00024477528322686034
26,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,309,0,,11,43,0.00041407776403893775
27,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,454,0,,9,13,0.00021338056606751686
28,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,374,0,,6,10,0.0002897298369813236
29,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,379,0,,10,4,0.0006358491808906369
30,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,733,0,,9,8,0.0005695997212606468
31,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,152,0,,6,6,0.0008971465090258032
32,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,495,0,,9,6,0.0005408434038450289
33,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,293,0,,9,3,0.0003005500100287983
34,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,841,0,,9,7,0.0003172273333574954
35,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,647,0,,9,100,0.0004373096320445119
36,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,722,0,,9,64,0.0006849051143913072
37,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,15,0,,8,7,0.0007622575895992462
38,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,997,0,,7,10,0.0002442207569167832
39,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,591,0,,10,52,0.0006297810891847586
40,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,798,0,,7,100,0.00018316365475240021
41,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,775,0,,8,23,0.0006018469355848279
42,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,642,0,,5,7,0.00017492277877336162
43,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,732,0,,9,19,0.001103755635437976
44,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,412,0,,9,10,0.0005047592761741838
45,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,367,0,,7,3,0.0005716356417358646
46,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,678,0,,10,4,0.0016633440667961125
47,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,76,0,,8,8,0.00034848886228728307
48,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,782,0,,9,14,0.0005001921146369233
49,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,907,0,,6,77,0.00039890259377081276
50,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,849,0,,9,65,0.001115191761131888
51,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,190,0,,6,100,0.0001889299543686146
52,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,471,0,,8,9,0.0004399005113069297
53,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,718,0,,6,8,0.000317823001814014
54,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,553,0,,9,96,0.0007267018240883923
55,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,218,0,,6,12,0.00022800947679650852
56,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,388,0,,9,2,0.0002967264679194733
57,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,64,0,,9,20,0.0005510482057279317
58,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,458,0,,7,18,0.000590793167979857
59,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,746,0,,7,17,0.000333313220684415
60,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,24,0,,5,100,0.00039567047157441714
61,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,876,0,,8,100,0.0010499905260997582
62,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,700,0,,9,10,0.0004759020676342961
63,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,347,0,,10,44,0.0011116949350651422
64,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,882,0,,6,5,0.00022560793169255984
65,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,154,0,,11,0,0.0003971968344031817
66,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,499,0,,10,8,0.001260945934308697
67,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,936,0,,10,36,0.0014748464441830772
68,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,163,0,,9,88,0.0021509964724782185
69,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,297,0,,8,7,0.0003700993040042897
70,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,720,0,,11,7,0.0008135250341327233
71,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,686,0,,9,1,0.0005174839405979786
72,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,191,0,,10,51,0.0002583385828121134
73,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,665,0,,8,7,0.0002683536452539353
74,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,189,0,,5,1,0.00017520324508833545
75,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,251,0,,5,4,0.00018205166822153615
76,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,63,0,,8,11,0.0003700993040042897
77,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,179,0,,8,5,0.00038663183212335836
78,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,442,0,,8,9,0.0027621585626304047
79,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,534,0,,10,16,0.0011372383176709298
80,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,171,0,,8,8,0.001296263343074412
81,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,563,0,,8,100,0.0004059584604162299
82,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,954,0,,7,2,0.00039623384752882
83,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,200,0,,11,11,0.0009253734538749365
84,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,704,0,,10,47,0.0005811888716811506
85,DH,1000,0.1,0.03,0.0,0.1,1.5,1.5,4051422709,,263,0,,4,18,0.0001707418613773201
