,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,363,0,,9,0,0.0007258818983296048
1,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,795,0,,9,2,0.0007039047909995338
2,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,787,0,,11,0,0.0011229342387685732
3,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,801,0,,8,0,0.0024435637669024558
4,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,165,0,,8,0,0.0006840889455554815
5,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,14,0,,6,0,0.0006736971387993211
6,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,758,0,,8,0,0.0011568016154945469
7,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,326,0,,10,0,0.0008472978083070685
8,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,803,0,,9,1,0.0007015408238643104
9,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,921,0,,8,0,0.0013703737551020272
10,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,23,0,,10,0,0.0009310547641820701
11,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,858,0,,7,0,0.0008902674214774997
12,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,390,0,,11,0,0.0010418703927539666
13,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,460,0,,6,1,0.0006768742707414435
14,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,881,0,,8,0,0.0007557776044524248
15,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,786,0,,11,0,0.0012522943632903773
16,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,683,0,,7,0,0.000722874707859986
17,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,400,0,,15,0,0.0013261793257418652
18,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,937,0,,10,0,0.000692250724020911
19,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,564,0,,8,0,0.000781025597799146
20,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,489,0,,7,999,0.0013456469095119263
21,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,870,0,,11,0,0.0010366333292933165
22,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,679,0,,9,0,0.0007706365924704335
23,DH,1000,0.1,0.01,0.2,0.8,1.5,1.5,3708972770,,479,0,,12,4,0.0008788820538915685
