,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.4,0.1,0.3,3288891825,,233,0,6,,,0.0014957388209243035
1,PAH,1000,2,0.4,0.1,0.3,3288891825,,38,0,19,,,0.004334723615428218
2,PAH,1000,2,0.4,0.1,0.3,3288891825,,629,0,2,,,0.0005761333931265765
3,PAH,1000,2,0.4,0.1,0.3,3288891825,,668,0,3,,,0.0008029789890820438
4,PAH,1000,2,0.4,0.1,0.3,3288891825,,519,0,4,,,0.0010529138209394114
5,PAH,1000,2,0.4,0.1,0.3,3288891825,,208,0,7,,,0.0016652708817931855
6,PAH,1000,2,0.4,0.1,0.3,3288891825,,409,0,4,,,0.0010225430307881178
7,PAH,1000,2,0.4,0.1,0.3,3288891825,,704,0,2,,,0.0005775827247745767
8,PAH,1000,2,0.4,0.1,0.3,3288891825,,717,0,3,,,0.0008354640481007787
9,PAH,1000,2,0.4,0.1,0.3,3288891825,,867,0,2,,,0.0005403636415915838
10,PAH,1000,2,0.4,0.1,0.3,3288891825,,813,0,3,,,0.0007863858009916308
11,PAH,1000,2,0.4,0.1,0.3,3288891825,,127,0,6,,,0.0015088939844887497
12,PAH,1000,2,0.4,0.1,0.3,3288891825,,516,0,4,,,0.0010550273712313044
13,PAH,1000,2,0.4,0.1,0.3,3288891825,,421,0,8,,,0.001960544072394372
14,PAH,1000,2,0.4,0.1,0.3,3288891825,,936,0,2,,,0.0005616774329244505
15,PAH,1000,2,0.4,0.1,0.3,3288891825,,221,0,6,,,0.0014643736583142039
16,PAH,1000,2,0.4,0.1,0.3,3288891825,,110,0,8,,,0.0018246277279766658
17,PAH,1000,2,0.4,0.1,0.3,3288891825,,730,0,2,,,0.0005543472358421557
18,PAH,1000,2,0.4,0.1,0.3,3288891825,,365,0,3,,,0.0008082975594584669
19,PAH,1000,2,0.4,0.1,0.3,3288891825,,161,0,4,,,0.0009884717631173873
20,PAH,1000,2,0.4,0.1,0.3,3288891825,,417,0,4,,,0.0010136273920312475
21,PAH,1000,2,0.4,0.1,0.3,3288891825,,513,0,3,,,0.000804888101647255
22,PAH,1000,2,0.4,0.1,0.3,3288891825,,66,0,4,,,0.0009687624560381391
23,PAH,1000,2,0.4,0.1,0.3,3288891825,,304,0,5,,,0.0012357991228821204
24,PAH,1000,2,0.4,0.1,0.3,3288891825,,822,0,2,,,0.0005570369950575148
25,PAH,1000,2,0.4,0.1,0.3,3288891825,,371,0,4,,,0.0010003947147069726
26,PAH,1000,2,0.4,0.1,0.3,3288891825,,366,0,3,,,0.000806846139469943
27,PAH,1000,2,0.4,0.1,0.3,3288891825,,600,0,2,,,0.0005561449814721614
28,PAH,1000,2,0.4,0.1,0.3,3288891825,,107,0,3,,,0.0007220390249844484
29,PAH,1000,2,0.4,0.1,0.3,3288891825,,616,0,3,,,0.0008021843112222206
30,PAH,1000,2,0.4,0.1,0.3,3288891825,,290,0,3,,,0.0007953296323499207
31,PAH,1000,2,0.4,0.1,0.3,3288891825,,566,0,3,,,0.0008136339041652993
32,PAH,1000,2,0.4,0.1,0.3,3288891825,,443,0,2,,,0.0005435617383895992
33,PAH,1000,2,0.4,0.1,0.3,3288891825,,116,0,7,,,0.001621715168457631
34,PAH,1000,2,0.4,0.1,0.3,3288891825,,523,0,3,,,0.0007691176960693205
35,PAH,1000,2,0.4,0.1,0.3,3288891825,,898,0,3,,,0.0008206643143351666
36,PAH,1000,2,0.4,0.1,0.3,3288891825,,282,0,3,,,0.0007989473963314155
37,PAH,1000,2,0.4,0.1,0.3,3288891825,,408,0,3,,,0.0007776740592429177
38,PAH,1000,2,0.4,0.1,0.3,3288891825,,671,0,2,,,0.0005534784136470858
39,PAH,1000,2,0.4,0.1,0.3,3288891825,,478,0,2,,,0.0005630018733802
40,PAH,1000,2,0.4,0.1,0.3,3288891825,,585,0,3,,,0.0008187865550506808
41,PAH,1000,2,0.4,0.1,0.3,3288891825,,651,0,2,,,0.0005537480486257605
42,PAH,1000,2,0.4,0.1,0.3,3288891825,,676,0,2,,,0.0005823592793216361
43,PAH,1000,2,0.4,0.1,0.3,3288891825,,202,0,3,,,0.0007863653384055615
44,PAH,1000,2,0.4,0.1,0.3,3288891825,,883,0,2,,,0.0005482388089588247
45,PAH,1000,2,0.4,0.1,0.3,3288891825,,400,0,2,,,0.0005534437248531237
46,PAH,1000,2,0.4,0.1,0.3,3288891825,,861,0,2,,,0.000548440313212935
47,PAH,1000,2,0.4,0.1,0.3,3288891825,,868,0,2,,,0.0005539017493296982
48,PAH,1000,2,0.4,0.1,0.3,3288891825,,856,0,2,,,0.00055659817727302
49,PAH,1000,2,0.4,0.1,0.3,3288891825,,140,0,3,,,0.0007440060256179905
50,PAH,1000,2,0.4,0.1,0.3,3288891825,,374,0,4,,,0.001030924311240268
51,PAH,1000,2,0.4,0.1,0.3,3288891825,,990,0,2,,,0.0005699802819646903
52,PAH,1000,2,0.4,0.1,0.3,3288891825,,556,0,2,,,0.0005561327853199813
53,PAH,1000,2,0.4,0.1,0.3,3288891825,,520,0,6,,,0.0015423950659701662
54,PAH,1000,2,0.4,0.1,0.3,3288891825,,955,0,2,,,0.0005933676476853828
55,PAH,1000,2,0.4,0.1,0.3,3288891825,,192,0,2,,,0.0005395252077493162
56,PAH,1000,2,0.4,0.1,0.3,3288891825,,487,0,2,,,0.0005732674213236557
57,PAH,1000,2,0.4,0.1,0.3,3288891825,,992,0,2,,,0.0006102759649356034
58,PAH,1000,2,0.4,0.1,0.3,3288891825,,454,0,2,,,0.000528661921175042
59,PAH,1000,2,0.4,0.1,0.3,3288891825,,748,0,2,,,0.0005266866934998338
