,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.4,0.3,0.0,3368949024,,405,0,3,,,0.0007755385706369955
1,PAH,1000,2,0.4,0.3,0.0,3368949024,,465,0,8,,,0.0020311238932357463
2,PAH,1000,2,0.4,0.3,0.0,3368949024,,987,0,2,,,0.0005392292602512711
3,PAH,1000,2,0.4,0.3,0.0,3368949024,,433,0,3,,,0.0007916490490587146
4,PAH,1000,2,0.4,0.3,0.0,3368949024,,65,0,15,,,0.0034945802692081833
5,PAH,1000,2,0.4,0.3,0.0,3368949024,,989,0,2,,,0.0005570350110405811
6,PAH,1000,2,0.4,0.3,0.0,3368949024,,408,0,3,,,0.0007903224806851749
7,PAH,1000,2,0.4,0.3,0.0,3368949024,,68,0,5,,,0.0012122292576233853
8,PAH,1000,2,0.4,0.3,0.0,3368949024,,9,0,4,,,0.0009519791876047744
9,PAH,1000,2,0.4,0.3,0.0,3368949024,,336,0,2,,,0.0005847216941153754
10,PAH,1000,2,0.4,0.3,0.0,3368949024,,653,0,2,,,0.000579408273159185
11,PAH,1000,2,0.4,0.3,0.0,3368949024,,964,0,2,,,0.000606280432829002
12,PAH,1000,2,0.4,0.3,0.0,3368949024,,669,0,2,,,0.0005325288956801785
13,PAH,1000,2,0.4,0.3,0.0,3368949024,,907,0,2,,,0.000581191567620032
14,PAH,1000,2,0.4,0.3,0.0,3368949024,,203,0,6,,,0.0015004515781200894
15,PAH,1000,2,0.4,0.3,0.0,3368949024,,468,0,3,,,0.0007849083591025429
16,PAH,1000,2,0.4,0.3,0.0,3368949024,,947,0,2,,,0.0005499087201525812
17,PAH,1000,2,0.4,0.3,0.0,3368949024,,857,0,2,,,0.0005510441843067646
18,PAH,1000,2,0.4,0.3,0.0,3368949024,,147,0,10,,,0.0023545514859004664
19,PAH,1000,2,0.4,0.3,0.0,3368949024,,93,0,5,,,0.0012270144626902887
20,PAH,1000,2,0.4,0.3,0.0,3368949024,,440,0,3,,,0.0007986128808568925
21,PAH,1000,2,0.4,0.3,0.0,3368949024,,476,0,3,,,0.0008248505919305348
22,PAH,1000,2,0.4,0.3,0.0,3368949024,,398,0,4,,,0.0010178613452787848
23,PAH,1000,2,0.4,0.3,0.0,3368949024,,349,0,3,,,0.0007981959518523518
24,PAH,1000,2,0.4,0.3,0.0,3368949024,,688,0,2,,,0.0005729656244287006
