,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.4,0.4,0.1,2546221686,,195,0,3,,,0.000751821475747393
1,PAH,1000,2,0.4,0.4,0.1,2546221686,,589,0,3,,,0.00083146154333073
2,PAH,1000,2,0.4,0.4,0.1,2546221686,,290,0,3,,,0.000792916431719793
3,PAH,1000,2,0.4,0.4,0.1,2546221686,,706,0,2,,,0.000543726158638177
4,PAH,1000,2,0.4,0.4,0.1,2546221686,,997,0,2,,,0.000567639243694172
5,PAH,1000,2,0.4,0.4,0.1,2546221686,,467,0,2,,,0.0005396819469456341
6,PAH,1000,2,0.4,0.4,0.1,2546221686,,434,0,4,,,0.0010765399650404124
7,PAH,1000,2,0.4,0.4,0.1,2546221686,,411,0,2,,,0.0005878798942651248
8,PAH,1000,2,0.4,0.4,0.1,2546221686,,661,0,2,,,0.0005536252930273787
9,PAH,1000,2,0.4,0.4,0.1,2546221686,,532,0,2,,,0.0005646435964376605
10,PAH,1000,2,0.4,0.4,0.1,2546221686,,132,0,8,,,0.0018468678240400461
11,PAH,1000,2,0.4,0.4,0.1,2546221686,,67,0,5,,,0.0012231593807718354
12,PAH,1000,2,0.4,0.4,0.1,2546221686,,426,0,2,,,0.0005721191877209953
13,PAH,1000,2,0.4,0.4,0.1,2546221686,,137,0,2,,,0.0005289206814806056
14,PAH,1000,2,0.4,0.4,0.1,2546221686,,169,0,3,,,0.000793946512258126
15,PAH,1000,2,0.4,0.4,0.1,2546221686,,900,0,2,,,0.0005427342664745852
16,PAH,1000,2,0.4,0.4,0.1,2546221686,,651,0,2,,,0.0005686901105677619
17,PAH,1000,2,0.4,0.4,0.1,2546221686,,29,0,10,,,0.0023301289015594355
18,PAH,1000,2,0.4,0.4,0.1,2546221686,,88,0,6,,,0.001404458332717494
19,PAH,1000,2,0.4,0.4,0.1,2546221686,,329,0,3,,,0.0007916569594503284
20,PAH,1000,2,0.4,0.4,0.1,2546221686,,974,0,2,,,0.0005818636684747381
21,PAH,1000,2,0.4,0.4,0.1,2546221686,,580,0,2,,,0.0005541023807385154
22,PAH,1000,2,0.4,0.4,0.1,2546221686,,781,0,2,,,0.0005902713709692185
23,PAH,1000,2,0.4,0.4,0.1,2546221686,,379,0,3,,,0.0008397167952448257
24,PAH,1000,2,0.4,0.4,0.1,2546221686,,941,0,2,,,0.0005338006058772101
25,PAH,1000,2,0.4,0.4,0.1,2546221686,,175,0,2,,,0.0005474882370927005
26,PAH,1000,2,0.4,0.4,0.1,2546221686,,716,0,2,,,0.0005534756877131425
27,PAH,1000,2,0.4,0.4,0.1,2546221686,,365,0,2,,,0.0005691501649142593
28,PAH,1000,2,0.4,0.4,0.1,2546221686,,357,0,2,,,0.0005395559118907739
29,PAH,1000,2,0.4,0.4,0.1,2546221686,,807,0,2,,,0.0005901851445537635
30,PAH,1000,2,0.4,0.4,0.1,2546221686,,987,0,2,,,0.0005357147488379116
31,PAH,1000,2,0.4,0.4,0.1,2546221686,,317,0,2,,,0.0005485581222681184
32,PAH,1000,2,0.4,0.4,0.1,2546221686,,89,0,4,,,0.0009746031091598567
33,PAH,1000,2,0.4,0.4,0.1,2546221686,,479,0,3,,,0.0007986127044668045
34,PAH,1000,2,0.4,0.4,0.1,2546221686,,633,0,2,,,0.0005781193427386716
35,PAH,1000,2,0.4,0.4,0.1,2546221686,,221,0,3,,,0.0007875895227754979
36,PAH,1000,2,0.4,0.4,0.1,2546221686,,336,0,2,,,0.0005362191276028639
37,PAH,1000,2,0.4,0.4,0.1,2546221686,,823,0,3,,,0.0007574242132185338
38,PAH,1000,2,0.4,0.4,0.1,2546221686,,770,0,2,,,0.0005811473306821114
39,PAH,1000,2,0.4,0.4,0.1,2546221686,,625,0,2,,,0.0005660806773263648
40,PAH,1000,2,0.4,0.4,0.1,2546221686,,784,0,2,,,0.0005496308181180963
41,PAH,1000,2,0.4,0.4,0.1,2546221686,,363,0,5,,,0.0012636000768787422
42,PAH,1000,2,0.4,0.4,0.1,2546221686,,797,0,2,,,0.0005468098838504608
43,PAH,1000,2,0.4,0.4,0.1,2546221686,,474,0,2,,,0.0005501856457219332
44,PAH,1000,2,0.4,0.4,0.1,2546221686,,775,0,2,,,0.0005511577977595
45,PAH,1000,2,0.4,0.4,0.1,2546221686,,571,0,4,,,0.0010706203609934563
46,PAH,1000,2,0.4,0.4,0.1,2546221686,,243,0,2,,,0.0005622192399956468
47,PAH,1000,2,0.4,0.4,0.1,2546221686,,688,0,2,,,0.0005827313074365704
48,PAH,1000,2,0.4,0.4,0.1,2546221686,,786,0,2,,,0.0006048659464087293
49,PAH,1000,2,0.4,0.4,0.1,2546221686,,488,0,5,,,0.0012595517431728928
50,PAH,1000,2,0.4,0.4,0.1,2546221686,,215,0,8,,,0.0018851269932875483
51,PAH,1000,2,0.4,0.4,0.1,2546221686,,761,0,2,,,0.0005481077181539734
52,PAH,1000,2,0.4,0.4,0.1,2546221686,,300,0,3,,,0.0007852344522246475
53,PAH,1000,2,0.4,0.4,0.1,2546221686,,273,0,5,,,0.0012795992937462701
54,PAH,1000,2,0.4,0.4,0.1,2546221686,,289,0,10,,,0.0023956355352562787
55,PAH,1000,2,0.4,0.4,0.1,2546221686,,764,0,2,,,0.000544056974686253
56,PAH,1000,2,0.4,0.4,0.1,2546221686,,353,0,2,,,0.0005650884473343953
57,PAH,1000,2,0.4,0.4,0.1,2546221686,,35,0,17,,,0.003810913704235693
58,PAH,1000,2,0.4,0.4,0.1,2546221686,,419,0,2,,,0.000575220197921193
59,PAH,1000,2,0.4,0.4,0.1,2546221686,,604,0,2,,,0.000588071663477544
60,PAH,1000,2,0.4,0.4,0.1,2546221686,,927,0,2,,,0.0005363248098501464
61,PAH,1000,2,0.4,0.4,0.1,2546221686,,743,0,2,,,0.0005367591684107425
62,PAH,1000,2,0.4,0.4,0.1,2546221686,,634,0,2,,,0.0005905727540286206
63,PAH,1000,2,0.4,0.4,0.1,2546221686,,959,0,2,,,0.0005373260867758297
64,PAH,1000,2,0.4,0.4,0.1,2546221686,,741,0,2,,,0.0005631665384154436
65,PAH,1000,2,0.4,0.4,0.1,2546221686,,367,0,3,,,0.0007878361794752746
66,PAH,1000,2,0.4,0.4,0.1,2546221686,,867,0,2,,,0.0005559160503712864
67,PAH,1000,2,0.4,0.4,0.1,2546221686,,370,0,2,,,0.0005855403325817642
68,PAH,1000,2,0.4,0.4,0.1,2546221686,,92,0,3,,,0.0007654112054319706
69,PAH,1000,2,0.4,0.4,0.1,2546221686,,749,0,2,,,0.0005650270615412881
70,PAH,1000,2,0.4,0.4,0.1,2546221686,,582,0,3,,,0.0007954127280043044
71,PAH,1000,2,0.4,0.4,0.1,2546221686,,3,0,35,,,0.007566466679807878
72,PAH,1000,2,0.4,0.4,0.1,2546221686,,305,0,2,,,0.000551478041963163
73,PAH,1000,2,0.4,0.4,0.1,2546221686,,940,0,2,,,0.0005405769353813321
74,PAH,1000,2,0.4,0.4,0.1,2546221686,,245,0,5,,,0.0012131581164588554
75,PAH,1000,2,0.4,0.4,0.1,2546221686,,912,0,2,,,0.0005516642636217273
76,PAH,1000,2,0.4,0.4,0.1,2546221686,,528,0,3,,,0.0007740216243268729
77,PAH,1000,2,0.4,0.4,0.1,2546221686,,193,0,8,,,0.0019202323140259459
78,PAH,1000,2,0.4,0.4,0.1,2546221686,,645,0,2,,,0.0005719945571832144
79,PAH,1000,2,0.4,0.4,0.1,2546221686,,176,0,8,,,0.0018707576718822463
80,PAH,1000,2,0.4,0.4,0.1,2546221686,,437,0,3,,,0.000753131562405313
81,PAH,1000,2,0.4,0.4,0.1,2546221686,,648,0,2,,,0.0005259998041319266
82,PAH,1000,2,0.4,0.4,0.1,2546221686,,938,0,2,,,0.0005251151639006202
83,PAH,1000,2,0.4,0.4,0.1,2546221686,,617,0,2,,,0.0005301767963279123
84,PAH,1000,2,0.4,0.4,0.1,2546221686,,690,0,2,,,0.000536213693806043
85,PAH,1000,2,0.4,0.4,0.1,2546221686,,621,0,2,,,0.0005688406280092156
86,PAH,1000,2,0.4,0.4,0.1,2546221686,,41,0,12,,,0.0026624006282766365
87,PAH,1000,2,0.4,0.4,0.1,2546221686,,275,0,3,,,0.0008070421366153136
88,PAH,1000,2,0.4,0.4,0.1,2546221686,,946,0,2,,,0.0005624449329485742
89,PAH,1000,2,0.4,0.4,0.1,2546221686,,635,0,2,,,0.0005700187715532151
90,PAH,1000,2,0.4,0.4,0.1,2546221686,,839,0,2,,,0.0005437024278625098
91,PAH,1000,2,0.4,0.4,0.1,2546221686,,258,0,2,,,0.000553486637541713
92,PAH,1000,2,0.4,0.4,0.1,2546221686,,526,0,2,,,0.0005484275410942655
93,PAH,1000,2,0.4,0.4,0.1,2546221686,,480,0,3,,,0.0008250751737759954
94,PAH,1000,2,0.4,0.4,0.1,2546221686,,396,0,3,,,0.0008027875902914343
95,PAH,1000,2,0.4,0.4,0.1,2546221686,,640,0,3,,,0.0007881843562170517
96,PAH,1000,2,0.4,0.4,0.1,2546221686,,276,0,4,,,0.0009951827219627203
97,PAH,1000,2,0.4,0.4,0.1,2546221686,,441,0,2,,,0.0005461159416238624
98,PAH,1000,2,0.4,0.4,0.1,2546221686,,686,0,2,,,0.0005363387646710023
99,PAH,1000,2,0.4,0.4,0.1,2546221686,,49,0,9,,,0.0020826199174847145
100,PAH,1000,2,0.4,0.4,0.1,2546221686,,615,0,2,,,0.0005423953319643993
101,PAH,1000,2,0.4,0.4,0.1,2546221686,,375,0,6,,,0.0015012052648943185
102,PAH,1000,2,0.4,0.4,0.1,2546221686,,975,0,2,,,0.0005641095295148152
103,PAH,1000,2,0.4,0.4,0.1,2546221686,,914,0,2,,,0.0005808547807241572
104,PAH,1000,2,0.4,0.4,0.1,2546221686,,800,0,2,,,0.0005526935919725763
105,PAH,1000,2,0.4,0.4,0.1,2546221686,,296,0,6,,,0.0014794509399082684
106,PAH,1000,2,0.4,0.4,0.1,2546221686,,262,0,6,,,0.0014608146467019205
107,PAH,1000,2,0.4,0.4,0.1,2546221686,,746,0,2,,,0.0005463022862962667
108,PAH,1000,2,0.4,0.4,0.1,2546221686,,270,0,4,,,0.000994608938550903
109,PAH,1000,2,0.4,0.4,0.1,2546221686,,831,0,2,,,0.0005782536436626648
110,PAH,1000,2,0.4,0.4,0.1,2546221686,,40,0,3,,,0.0007577557733367115
111,PAH,1000,2,0.4,0.4,0.1,2546221686,,962,0,2,,,0.0005383742517365376
112,PAH,1000,2,0.4,0.4,0.1,2546221686,,845,0,2,,,0.0005849559891229696
113,PAH,1000,2,0.4,0.4,0.1,2546221686,,384,0,5,,,0.0013026697939095817
114,PAH,1000,2,0.4,0.4,0.1,2546221686,,696,0,2,,,0.0005540548200910166
115,PAH,1000,2,0.4,0.4,0.1,2546221686,,923,0,2,,,0.0005624156979113718
116,PAH,1000,2,0.4,0.4,0.1,2546221686,,338,0,7,,,0.0017708661709913414
117,PAH,1000,2,0.4,0.4,0.1,2546221686,,150,0,10,,,0.002324615204700483
118,PAH,1000,2,0.4,0.4,0.1,2546221686,,945,0,2,,,0.0005709476443541842
119,PAH,1000,2,0.4,0.4,0.1,2546221686,,190,0,7,,,0.0016624223988024906
120,PAH,1000,2,0.4,0.4,0.1,2546221686,,538,0,3,,,0.0007902394196262672
121,PAH,1000,2,0.4,0.4,0.1,2546221686,,910,0,2,,,0.0005334718984404286
122,PAH,1000,2,0.4,0.4,0.1,2546221686,,135,0,13,,,0.0031110647163232375
123,PAH,1000,2,0.4,0.4,0.1,2546221686,,4,0,8,,,0.0018588234917871831
124,PAH,1000,2,0.4,0.4,0.1,2546221686,,603,0,2,,,0.0005322497123576831
125,PAH,1000,2,0.4,0.4,0.1,2546221686,,697,0,2,,,0.000534641392450179
126,PAH,1000,2,0.4,0.4,0.1,2546221686,,407,0,4,,,0.001020350783390714
127,PAH,1000,2,0.4,0.4,0.1,2546221686,,264,0,3,,,0.0007801898784601482
128,PAH,1000,2,0.4,0.4,0.1,2546221686,,136,0,5,,,0.0011809503547884348
129,PAH,1000,2,0.4,0.4,0.1,2546221686,,395,0,8,,,0.001992348329342796
130,PAH,1000,2,0.4,0.4,0.1,2546221686,,194,0,5,,,0.001296727365905799
131,PAH,1000,2,0.4,0.4,0.1,2546221686,,196,0,13,,,0.003030266400041945
132,PAH,1000,2,0.4,0.4,0.1,2546221686,,261,0,2,,,0.0005361727131749773
133,PAH,1000,2,0.4,0.4,0.1,2546221686,,78,0,4,,,0.0009595727399018798
134,PAH,1000,2,0.4,0.4,0.1,2546221686,,886,0,2,,,0.0005353571419500503
135,PAH,1000,2,0.4,0.4,0.1,2546221686,,656,0,2,,,0.000581353234528235
136,PAH,1000,2,0.4,0.4,0.1,2546221686,,246,0,2,,,0.0005639494480264974
137,PAH,1000,2,0.4,0.4,0.1,2546221686,,46,0,11,,,0.0024203337300606324
138,PAH,1000,2,0.4,0.4,0.1,2546221686,,542,0,2,,,0.0005302970763771412
139,PAH,1000,2,0.4,0.4,0.1,2546221686,,578,0,3,,,0.0007949494880378225
140,PAH,1000,2,0.4,0.4,0.1,2546221686,,495,0,3,,,0.0007982258030672278
141,PAH,1000,2,0.4,0.4,0.1,2546221686,,378,0,5,,,0.001284480830427983
142,PAH,1000,2,0.4,0.4,0.1,2546221686,,673,0,2,,,0.0005518826844317205
143,PAH,1000,2,0.4,0.4,0.1,2546221686,,326,0,14,,,0.003354437324397524
144,PAH,1000,2,0.4,0.4,0.1,2546221686,,285,0,4,,,0.001053832076755445
145,PAH,1000,2,0.4,0.4,0.1,2546221686,,282,0,3,,,0.0008246739833371009
146,PAH,1000,2,0.4,0.4,0.1,2546221686,,59,0,11,,,0.0024009923143745717
147,PAH,1000,2,0.4,0.4,0.1,2546221686,,646,0,2,,,0.0005303858051785858
148,PAH,1000,2,0.4,0.4,0.1,2546221686,,244,0,6,,,0.001506635623813748
149,PAH,1000,2,0.4,0.4,0.1,2546221686,,680,0,2,,,0.0005836953804598727
150,PAH,1000,2,0.4,0.4,0.1,2546221686,,7,0,21,,,0.004668380808078045
151,PAH,1000,2,0.4,0.4,0.1,2546221686,,85,0,6,,,0.0014735826216716636
152,PAH,1000,2,0.4,0.4,0.1,2546221686,,19,0,20,,,0.004466989728471472
153,PAH,1000,2,0.4,0.4,0.1,2546221686,,231,0,3,,,0.0007633943293263572
154,PAH,1000,2,0.4,0.4,0.1,2546221686,,64,0,10,,,0.0022208634843148343
155,PAH,1000,2,0.4,0.4,0.1,2546221686,,794,0,2,,,0.000574578113071561
156,PAH,1000,2,0.4,0.4,0.1,2546221686,,832,0,2,,,0.000578946237637381
157,PAH,1000,2,0.4,0.4,0.1,2546221686,,889,0,2,,,0.0005635313141877824
158,PAH,1000,2,0.4,0.4,0.1,2546221686,,279,0,3,,,0.0007681439464851909
159,PAH,1000,2,0.4,0.4,0.1,2546221686,,905,0,2,,,0.0005501069699206176
160,PAH,1000,2,0.4,0.4,0.1,2546221686,,541,0,2,,,0.0005673259548548618
161,PAH,1000,2,0.4,0.4,0.1,2546221686,,652,0,2,,,0.0005519518659747317
162,PAH,1000,2,0.4,0.4,0.1,2546221686,,167,0,6,,,0.0014357240913502652
163,PAH,1000,2,0.4,0.4,0.1,2546221686,,887,0,2,,,0.0005556181377633539
164,PAH,1000,2,0.4,0.4,0.1,2546221686,,597,0,2,,,0.0005920054990658202
165,PAH,1000,2,0.4,0.4,0.1,2546221686,,127,0,5,,,0.0012515089483820156
166,PAH,1000,2,0.4,0.4,0.1,2546221686,,869,0,2,,,0.0005404521321912311
167,PAH,1000,2,0.4,0.4,0.1,2546221686,,123,0,7,,,0.0017027522935587239
168,PAH,1000,2,0.4,0.4,0.1,2546221686,,821,0,2,,,0.0005495649344686449
169,PAH,1000,2,0.4,0.4,0.1,2546221686,,650,0,2,,,0.000533931955148686
170,PAH,1000,2,0.4,0.4,0.1,2546221686,,212,0,2,,,0.0005733152573788295
171,PAH,1000,2,0.4,0.4,0.1,2546221686,,496,0,3,,,0.0008301358391833356
172,PAH,1000,2,0.4,0.4,0.1,2546221686,,388,0,3,,,0.0007984811278321242
173,PAH,1000,2,0.4,0.4,0.1,2546221686,,453,0,2,,,0.0005330507849740055
174,PAH,1000,2,0.4,0.4,0.1,2546221686,,553,0,3,,,0.0007937559051707595
175,PAH,1000,2,0.4,0.4,0.1,2546221686,,956,0,2,,,0.0005970648119460851
176,PAH,1000,2,0.4,0.4,0.1,2546221686,,803,0,2,,,0.0005446554709425267
177,PAH,1000,2,0.4,0.4,0.1,2546221686,,950,0,2,,,0.0005435402380480828
178,PAH,1000,2,0.4,0.4,0.1,2546221686,,980,0,2,,,0.000561157561240552
179,PAH,1000,2,0.4,0.4,0.1,2546221686,,860,0,2,,,0.0005639784296959778
180,PAH,1000,2,0.4,0.4,0.1,2546221686,,113,0,2,,,0.0005457098409486484
181,PAH,1000,2,0.4,0.4,0.1,2546221686,,197,0,4,,,0.0009769371020388355
182,PAH,1000,2,0.4,0.4,0.1,2546221686,,44,0,5,,,0.001174162688285571
