,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.2,0.0,0.5,1317724716,,604,0,2,,,0.0005627414897221205
1,PAH,1000,2,0.2,0.0,0.5,1317724716,,759,0,2,,,0.0005946070345777156
2,PAH,1000,2,0.2,0.0,0.5,1317724716,,256,0,4,,,0.0010134670988838504
3,PAH,1000,2,0.2,0.0,0.5,1317724716,,550,0,2,,,0.0005624943672056129
4,PAH,1000,2,0.2,0.0,0.5,1317724716,,970,0,2,,,0.0005586567499758642
5,PAH,1000,2,0.2,0.0,0.5,1317724716,,184,0,3,,,0.000781512803032828
6,PAH,1000,2,0.2,0.0,0.5,1317724716,,989,0,2,,,0.0005333403829013563
7,PAH,1000,2,0.2,0.0,0.5,1317724716,,951,0,2,,,0.0005860940918165047
8,PAH,1000,2,0.2,0.0,0.5,1317724716,,663,0,3,,,0.0008300393221438512
9,PAH,1000,2,0.2,0.0,0.5,1317724716,,818,0,2,,,0.000573548847974565
10,PAH,1000,2,0.2,0.0,0.5,1317724716,,19,0,13,,,0.0028277915648697353
11,PAH,1000,2,0.2,0.0,0.5,1317724716,,455,0,4,,,0.0009884463898322381
12,PAH,1000,2,0.2,0.0,0.5,1317724716,,787,0,2,,,0.000574078596421455
13,PAH,1000,2,0.2,0.0,0.5,1317724716,,923,0,3,,,0.0008139408821860577
14,PAH,1000,2,0.2,0.0,0.5,1317724716,,249,0,3,,,0.0007442364914201572
15,PAH,1000,2,0.2,0.0,0.5,1317724716,,924,0,2,,,0.0005527148501448085
16,PAH,1000,2,0.2,0.0,0.5,1317724716,,394,0,4,,,0.0010142218421956156
17,PAH,1000,2,0.2,0.0,0.5,1317724716,,91,0,7,,,0.0016335630360974642
18,PAH,1000,2,0.2,0.0,0.5,1317724716,,512,0,2,,,0.0005244644800935139
19,PAH,1000,2,0.2,0.0,0.5,1317724716,,0,0,57,,,0.012333197221681868
20,PAH,1000,2,0.2,0.0,0.5,1317724716,,187,0,4,,,0.00104603884727387
21,PAH,1000,2,0.2,0.0,0.5,1317724716,,696,0,4,,,0.001018683843234511
22,PAH,1000,2,0.2,0.0,0.5,1317724716,,564,0,3,,,0.000826844408432984
23,PAH,1000,2,0.2,0.0,0.5,1317724716,,597,0,2,,,0.0005415126328265069
24,PAH,1000,2,0.2,0.0,0.5,1317724716,,329,0,2,,,0.000528322268516322
25,PAH,1000,2,0.2,0.0,0.5,1317724716,,224,0,3,,,0.000781951337863685
26,PAH,1000,2,0.2,0.0,0.5,1317724716,,645,0,2,,,0.0005613221669109921
27,PAH,1000,2,0.2,0.0,0.5,1317724716,,847,0,3,,,0.0008707165136884658
28,PAH,1000,2,0.2,0.0,0.5,1317724716,,927,0,2,,,0.0005603747433743366
29,PAH,1000,2,0.2,0.0,0.5,1317724716,,346,0,3,,,0.0007971096636003274
30,PAH,1000,2,0.2,0.0,0.5,1317724716,,638,0,3,,,0.0007886874992326736
31,PAH,1000,2,0.2,0.0,0.5,1317724716,,185,0,4,,,0.0009844096228839945
32,PAH,1000,2,0.2,0.0,0.5,1317724716,,599,0,2,,,0.0005400119549509961
33,PAH,1000,2,0.2,0.0,0.5,1317724716,,172,0,3,,,0.0007653322412566247
34,PAH,1000,2,0.2,0.0,0.5,1317724716,,796,0,4,,,0.0010464067378038518
35,PAH,1000,2,0.2,0.0,0.5,1317724716,,526,0,4,,,0.0010336125459001872
36,PAH,1000,2,0.2,0.0,0.5,1317724716,,192,0,3,,,0.0007596946868925477
37,PAH,1000,2,0.2,0.0,0.5,1317724716,,179,0,9,,,0.0020574617719753027
38,PAH,1000,2,0.2,0.0,0.5,1317724716,,569,0,3,,,0.0007953315537807487
39,PAH,1000,2,0.2,0.0,0.5,1317724716,,713,0,2,,,0.0005571537975626473
40,PAH,1000,2,0.2,0.0,0.5,1317724716,,598,0,2,,,0.0005553714863511931
41,PAH,1000,2,0.2,0.0,0.5,1317724716,,152,0,9,,,0.0021329444214434556
42,PAH,1000,2,0.2,0.0,0.5,1317724716,,910,0,2,,,0.0005589180484357231
43,PAH,1000,2,0.2,0.0,0.5,1317724716,,792,0,2,,,0.0005456678092895436
44,PAH,1000,2,0.2,0.0,0.5,1317724716,,88,0,7,,,0.0016680390479422284
45,PAH,1000,2,0.2,0.0,0.5,1317724716,,846,0,2,,,0.0005834716045093708
46,PAH,1000,2,0.2,0.0,0.5,1317724716,,513,0,2,,,0.0005473685127691122
47,PAH,1000,2,0.2,0.0,0.5,1317724716,,932,0,2,,,0.0006189567536870618
48,PAH,1000,2,0.2,0.0,0.5,1317724716,,255,0,10,,,0.0024409173355309814
49,PAH,1000,2,0.2,0.0,0.5,1317724716,,893,0,2,,,0.0005490163223866099
50,PAH,1000,2,0.2,0.0,0.5,1317724716,,189,0,4,,,0.0010159611620842045
51,PAH,1000,2,0.2,0.0,0.5,1317724716,,583,0,5,,,0.0013369483794660475
52,PAH,1000,2,0.2,0.0,0.5,1317724716,,125,0,7,,,0.001667690827118088
53,PAH,1000,2,0.2,0.0,0.5,1317724716,,712,0,3,,,0.0008363605642494997
54,PAH,1000,2,0.2,0.0,0.5,1317724716,,160,0,12,,,0.0028047242634174035
55,PAH,1000,2,0.2,0.0,0.5,1317724716,,39,0,25,,,0.00555452932762543
56,PAH,1000,2,0.2,0.0,0.5,1317724716,,406,0,2,,,0.0005448666320564033
57,PAH,1000,2,0.2,0.0,0.5,1317724716,,676,0,4,,,0.001036861341501691
58,PAH,1000,2,0.2,0.0,0.5,1317724716,,581,0,2,,,0.0005391282539167391
59,PAH,1000,2,0.2,0.0,0.5,1317724716,,339,0,4,,,0.0009883096663186285
60,PAH,1000,2,0.2,0.0,0.5,1317724716,,191,0,9,,,0.002147990547569091
61,PAH,1000,2,0.2,0.0,0.5,1317724716,,366,0,2,,,0.0005449727055017356
62,PAH,1000,2,0.2,0.0,0.5,1317724716,,225,0,5,,,0.0011987854210600355
63,PAH,1000,2,0.2,0.0,0.5,1317724716,,962,0,2,,,0.0005598414820529853
64,PAH,1000,2,0.2,0.0,0.5,1317724716,,678,0,2,,,0.0005646873710461076
65,PAH,1000,2,0.2,0.0,0.5,1317724716,,399,0,4,,,0.0009985031639375508
66,PAH,1000,2,0.2,0.0,0.5,1317724716,,582,0,2,,,0.0005541612102802263
67,PAH,1000,2,0.2,0.0,0.5,1317724716,,659,0,4,,,0.0010386124039202774
68,PAH,1000,2,0.2,0.0,0.5,1317724716,,16,0,4,,,0.0009039180767672071
69,PAH,1000,2,0.2,0.0,0.5,1317724716,,699,0,2,,,0.0005730899688727556
70,PAH,1000,2,0.2,0.0,0.5,1317724716,,991,0,2,,,0.0005186542839629897
71,PAH,1000,2,0.2,0.0,0.5,1317724716,,522,0,4,,,0.0010489186078501689
72,PAH,1000,2,0.2,0.0,0.5,1317724716,,458,0,7,,,0.001707911177278458
73,PAH,1000,2,0.2,0.0,0.5,1317724716,,425,0,2,,,0.0005626296636094358
74,PAH,1000,2,0.2,0.0,0.5,1317724716,,90,0,10,,,0.0022706096495250026
75,PAH,1000,2,0.2,0.0,0.5,1317724716,,159,0,5,,,0.0012652659909283786
76,PAH,1000,2,0.2,0.0,0.5,1317724716,,490,0,2,,,0.000523887349435406
77,PAH,1000,2,0.2,0.0,0.5,1317724716,,503,0,2,,,0.0005800120670026068
78,PAH,1000,2,0.2,0.0,0.5,1317724716,,277,0,3,,,0.0007806819734979585
79,PAH,1000,2,0.2,0.0,0.5,1317724716,,677,0,2,,,0.0005273416050945227
