,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.2,0.3,0.5,1021095020,,935,0,2,,,0.00055687233277957
1,PAH,1000,2,0.2,0.3,0.5,1021095020,,36,0,5,,,0.0011919386440619741
2,PAH,1000,2,0.2,0.3,0.5,1021095020,,871,0,2,,,0.0005870558125807102
3,PAH,1000,2,0.2,0.3,0.5,1021095020,,645,0,2,,,0.000578347537621993
4,PAH,1000,2,0.2,0.3,0.5,1021095020,,3,0,36,,,0.007696830102402882
5,PAH,1000,2,0.2,0.3,0.5,1021095020,,593,0,3,,,0.000733815979748156
6,PAH,1000,2,0.2,0.3,0.5,1021095020,,56,0,23,,,0.005302275833839205
7,PAH,1000,2,0.2,0.3,0.5,1021095020,,646,0,3,,,0.0008091189775350383
8,PAH,1000,2,0.2,0.3,0.5,1021095020,,551,0,2,,,0.0005514337532285229
9,PAH,1000,2,0.2,0.3,0.5,1021095020,,30,0,19,,,0.004179449563464076
10,PAH,1000,2,0.2,0.3,0.5,1021095020,,911,0,2,,,0.0005626209593559084
11,PAH,1000,2,0.2,0.3,0.5,1021095020,,275,0,4,,,0.0009708434883206186
12,PAH,1000,2,0.2,0.3,0.5,1021095020,,223,0,2,,,0.0005701173419085274
13,PAH,1000,2,0.2,0.3,0.5,1021095020,,978,0,2,,,0.0006080099479781546
14,PAH,1000,2,0.2,0.3,0.5,1021095020,,762,0,3,,,0.0008464278811955513
15,PAH,1000,2,0.2,0.3,0.5,1021095020,,609,0,4,,,0.0010418431034218312
16,PAH,1000,2,0.2,0.3,0.5,1021095020,,916,0,2,,,0.0005895511935903331
17,PAH,1000,2,0.2,0.3,0.5,1021095020,,507,0,2,,,0.0005907894695320086
18,PAH,1000,2,0.2,0.3,0.5,1021095020,,428,0,3,,,0.0007713365995478106
19,PAH,1000,2,0.2,0.3,0.5,1021095020,,111,0,5,,,0.0012019423225202845
20,PAH,1000,2,0.2,0.3,0.5,1021095020,,653,0,3,,,0.0008214521143815258
21,PAH,1000,2,0.2,0.3,0.5,1021095020,,559,0,3,,,0.0007571219617517085
22,PAH,1000,2,0.2,0.3,0.5,1021095020,,442,0,3,,,0.000818301452237414
23,PAH,1000,2,0.2,0.3,0.5,1021095020,,466,0,4,,,0.0010520938649433947
24,PAH,1000,2,0.2,0.3,0.5,1021095020,,665,0,2,,,0.0005757972196416012
25,PAH,1000,2,0.2,0.3,0.5,1021095020,,826,0,3,,,0.0008403051502167712
26,PAH,1000,2,0.2,0.3,0.5,1021095020,,939,0,2,,,0.0005712279744200705
27,PAH,1000,2,0.2,0.3,0.5,1021095020,,238,0,3,,,0.0007889733377638105
28,PAH,1000,2,0.2,0.3,0.5,1021095020,,580,0,2,,,0.0005395516923503877
29,PAH,1000,2,0.2,0.3,0.5,1021095020,,858,0,2,,,0.0005911237327638896
30,PAH,1000,2,0.2,0.3,0.5,1021095020,,420,0,3,,,0.0007746722549045785
31,PAH,1000,2,0.2,0.3,0.5,1021095020,,755,0,3,,,0.0008228064144764636
32,PAH,1000,2,0.2,0.3,0.5,1021095020,,924,0,2,,,0.0005452530030246898
33,PAH,1000,2,0.2,0.3,0.5,1021095020,,240,0,6,,,0.0014548369765488482
34,PAH,1000,2,0.2,0.3,0.5,1021095020,,570,0,2,,,0.0005350869513041387
35,PAH,1000,2,0.2,0.3,0.5,1021095020,,17,0,11,,,0.0024925429679397214
36,PAH,1000,2,0.2,0.3,0.5,1021095020,,968,0,2,,,0.0005874174077244613
37,PAH,1000,2,0.2,0.3,0.5,1021095020,,41,0,4,,,0.0009408441929461661
