,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.5,0.2,0.8,3481859314,,65,0,8,,,0.0018940220106585322
1,PAH,1000,2,0.5,0.2,0.8,3481859314,,593,0,8,,,0.0019236583384535336
2,PAH,1000,2,0.5,0.2,0.8,3481859314,,986,0,2,,,0.0005771773759912377
3,PAH,1000,2,0.5,0.2,0.8,3481859314,,335,0,2,,,0.0005228879259910335
4,PAH,1000,2,0.5,0.2,0.8,3481859314,,714,0,2,,,0.0005894297566365989
5,PAH,1000,2,0.5,0.2,0.8,3481859314,,839,0,2,,,0.0005809052669318956
6,PAH,1000,2,0.5,0.2,0.8,3481859314,,279,0,3,,,0.0007588949104674351
7,PAH,1000,2,0.5,0.2,0.8,3481859314,,271,0,4,,,0.000995446327727806
8,PAH,1000,2,0.5,0.2,0.8,3481859314,,330,0,6,,,0.0014813158187700715
9,PAH,1000,2,0.5,0.2,0.8,3481859314,,277,0,4,,,0.0009611904908039522
10,PAH,1000,2,0.5,0.2,0.8,3481859314,,402,0,2,,,0.0005715534237652422
11,PAH,1000,2,0.5,0.2,0.8,3481859314,,770,0,3,,,0.0008159313967583828
12,PAH,1000,2,0.5,0.2,0.8,3481859314,,937,0,2,,,0.0005986320187810963
13,PAH,1000,2,0.5,0.2,0.8,3481859314,,460,0,2,,,0.0005364528983040442
14,PAH,1000,2,0.5,0.2,0.8,3481859314,,499,0,2,,,0.0005288134347515299
15,PAH,1000,2,0.5,0.2,0.8,3481859314,,9,0,47,,,0.010015024083503571
16,PAH,1000,2,0.5,0.2,0.8,3481859314,,74,0,12,,,0.0027072727313874135
17,PAH,1000,2,0.5,0.2,0.8,3481859314,,860,0,2,,,0.0005845272771588643
18,PAH,1000,2,0.5,0.2,0.8,3481859314,,136,0,3,,,0.0007833212945836593
19,PAH,1000,2,0.5,0.2,0.8,3481859314,,5,0,36,,,0.0075272329739480524
20,PAH,1000,2,0.5,0.2,0.8,3481859314,,102,0,6,,,0.0014858437610653532
21,PAH,1000,2,0.5,0.2,0.8,3481859314,,198,0,7,,,0.001730111168192105
22,PAH,1000,2,0.5,0.2,0.8,3481859314,,970,0,2,,,0.0005879394688839553
23,PAH,1000,2,0.5,0.2,0.8,3481859314,,432,0,2,,,0.0005434915739576192
24,PAH,1000,2,0.5,0.2,0.8,3481859314,,72,0,2,,,0.000548869771303113
25,PAH,1000,2,0.5,0.2,0.8,3481859314,,864,0,2,,,0.0005704225271205798
26,PAH,1000,2,0.5,0.2,0.8,3481859314,,615,0,6,,,0.0014787519125650799
27,PAH,1000,2,0.5,0.2,0.8,3481859314,,146,0,4,,,0.0009956998189725925
