,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.5,0.9,0.7,156578749,,124,0,6,,,0.0014852773409452773
1,PAH,1000,2,0.5,0.9,0.7,156578749,,831,0,3,,,0.0008544818467505123
2,PAH,1000,2,0.5,0.9,0.7,156578749,,911,0,2,,,0.0006050640886797837
3,PAH,1000,2,0.5,0.9,0.7,156578749,,933,0,2,,,0.0006052490306248036
4,PAH,1000,2,0.5,0.9,0.7,156578749,,159,0,2,,,0.0005232128808596308
5,PAH,1000,2,0.5,0.9,0.7,156578749,,194,0,3,,,0.0007655258356289992
6,PAH,1000,2,0.5,0.9,0.7,156578749,,187,0,2,,,0.0005291356389148866
7,PAH,1000,2,0.5,0.9,0.7,156578749,,631,0,5,,,0.001264146946686219
8,PAH,1000,2,0.5,0.9,0.7,156578749,,306,0,2,,,0.0005464621667774038
9,PAH,1000,2,0.5,0.9,0.7,156578749,,632,0,2,,,0.0005804302453829551
10,PAH,1000,2,0.5,0.9,0.7,156578749,,209,0,4,,,0.0009463580312694912
11,PAH,1000,2,0.5,0.9,0.7,156578749,,358,0,2,,,0.0005712029538117459
12,PAH,1000,2,0.5,0.9,0.7,156578749,,640,0,2,,,0.000537302861327452
13,PAH,1000,2,0.5,0.9,0.7,156578749,,335,0,2,,,0.0005533631706537866
14,PAH,1000,2,0.5,0.9,0.7,156578749,,898,0,2,,,0.000612429145202125
15,PAH,1000,2,0.5,0.9,0.7,156578749,,621,0,2,,,0.0006009835929661468
16,PAH,1000,2,0.5,0.9,0.7,156578749,,790,0,3,,,0.0008060243380504328
17,PAH,1000,2,0.5,0.9,0.7,156578749,,838,0,2,,,0.0006083924173742125
18,PAH,1000,2,0.5,0.9,0.7,156578749,,211,0,3,,,0.0007659449686293373
19,PAH,1000,2,0.5,0.9,0.7,156578749,,32,0,13,,,0.0029110991190849536
20,PAH,1000,2,0.5,0.9,0.7,156578749,,822,0,3,,,0.0008460372449292329
21,PAH,1000,2,0.5,0.9,0.7,156578749,,619,0,2,,,0.0005261061428144782
22,PAH,1000,2,0.5,0.9,0.7,156578749,,172,0,5,,,0.0012406995157120437
23,PAH,1000,2,0.5,0.9,0.7,156578749,,906,0,2,,,0.0005292087858238428
24,PAH,1000,2,0.5,0.9,0.7,156578749,,57,0,7,,,0.00164540902891411
25,PAH,1000,2,0.5,0.9,0.7,156578749,,272,0,6,,,0.0014952807440310229
26,PAH,1000,2,0.5,0.9,0.7,156578749,,21,0,22,,,0.004876618540060135
27,PAH,1000,2,0.5,0.9,0.7,156578749,,54,0,4,,,0.0009732088023169388
28,PAH,1000,2,0.5,0.9,0.7,156578749,,393,0,3,,,0.0007971680168874028
29,PAH,1000,2,0.5,0.9,0.7,156578749,,80,0,5,,,0.0012013884437633172
30,PAH,1000,2,0.5,0.9,0.7,156578749,,995,0,2,,,0.0005649446394487627
31,PAH,1000,2,0.5,0.9,0.7,156578749,,776,0,2,,,0.0005558510469642759
32,PAH,1000,2,0.5,0.9,0.7,156578749,,164,0,5,,,0.0012123415751704295
33,PAH,1000,2,0.5,0.9,0.7,156578749,,104,0,4,,,0.0010189739635152468
34,PAH,1000,2,0.5,0.9,0.7,156578749,,628,0,2,,,0.0005300470480439718
35,PAH,1000,2,0.5,0.9,0.7,156578749,,61,0,7,,,0.0015911627546230528
36,PAH,1000,2,0.5,0.9,0.7,156578749,,732,0,2,,,0.0005937066669915093
37,PAH,1000,2,0.5,0.9,0.7,156578749,,456,0,3,,,0.0007703549156843029
38,PAH,1000,2,0.5,0.9,0.7,156578749,,765,0,3,,,0.0007548992141638887
39,PAH,1000,2,0.5,0.9,0.7,156578749,,544,0,4,,,0.0010780040815778953
40,PAH,1000,2,0.5,0.9,0.7,156578749,,777,0,2,,,0.0005792625676817736
41,PAH,1000,2,0.5,0.9,0.7,156578749,,726,0,2,,,0.0005387080610791082
42,PAH,1000,2,0.5,0.9,0.7,156578749,,218,0,4,,,0.0010259892515335355
43,PAH,1000,2,0.5,0.9,0.7,156578749,,128,0,3,,,0.0007594062985436923
44,PAH,1000,2,0.5,0.9,0.7,156578749,,668,0,2,,,0.0005835917816277501
45,PAH,1000,2,0.5,0.9,0.7,156578749,,204,0,3,,,0.0007432533776291372
46,PAH,1000,2,0.5,0.9,0.7,156578749,,98,0,10,,,0.0022819069515735784
47,PAH,1000,2,0.5,0.9,0.7,156578749,,9,0,35,,,0.0075815987642429365
48,PAH,1000,2,0.5,0.9,0.7,156578749,,971,0,2,,,0.0005728707124964437
49,PAH,1000,2,0.5,0.9,0.7,156578749,,834,0,3,,,0.0007915440150302536
50,PAH,1000,2,0.5,0.9,0.7,156578749,,307,0,4,,,0.000998305240895561
51,PAH,1000,2,0.5,0.9,0.7,156578749,,586,0,4,,,0.001058119948781158
52,PAH,1000,2,0.5,0.9,0.7,156578749,,567,0,4,,,0.0010564395142622376
53,PAH,1000,2,0.5,0.9,0.7,156578749,,291,0,4,,,0.0009937246543152108
54,PAH,1000,2,0.5,0.9,0.7,156578749,,729,0,5,,,0.0013159909116991437
55,PAH,1000,2,0.5,0.9,0.7,156578749,,262,0,2,,,0.000538929451528871
56,PAH,1000,2,0.5,0.9,0.7,156578749,,97,0,5,,,0.0012285419293966771
57,PAH,1000,2,0.5,0.9,0.7,156578749,,3,0,68,,,0.014408127104287674
58,PAH,1000,2,0.5,0.9,0.7,156578749,,1,0,32,,,0.006978298383166709
59,PAH,1000,2,0.5,0.9,0.7,156578749,,868,0,2,,,0.0005889805504104819
60,PAH,1000,2,0.5,0.9,0.7,156578749,,233,0,2,,,0.0005461208519173992
61,PAH,1000,2,0.5,0.9,0.7,156578749,,802,0,2,,,0.0006056944491857659
62,PAH,1000,2,0.5,0.9,0.7,156578749,,240,0,5,,,0.001266389581633797
63,PAH,1000,2,0.5,0.9,0.7,156578749,,797,0,2,,,0.000572701845569402
64,PAH,1000,2,0.5,0.9,0.7,156578749,,521,0,4,,,0.0010679659577505418
65,PAH,1000,2,0.5,0.9,0.7,156578749,,768,0,2,,,0.0005801668955133233
66,PAH,1000,2,0.5,0.9,0.7,156578749,,547,0,3,,,0.0007895948677193491
67,PAH,1000,2,0.5,0.9,0.7,156578749,,440,0,3,,,0.0007520789895921299
68,PAH,1000,2,0.5,0.9,0.7,156578749,,4,0,38,,,0.008197096220984277
69,PAH,1000,2,0.5,0.9,0.7,156578749,,962,0,2,,,0.0005644165195777707
70,PAH,1000,2,0.5,0.9,0.7,156578749,,360,0,2,,,0.000513346209465544
71,PAH,1000,2,0.5,0.9,0.7,156578749,,390,0,3,,,0.0008052138313661364
72,PAH,1000,2,0.5,0.9,0.7,156578749,,904,0,2,,,0.0005795495563617225
73,PAH,1000,2,0.5,0.9,0.7,156578749,,93,0,8,,,0.0018245699828593875
74,PAH,1000,2,0.5,0.9,0.7,156578749,,299,0,3,,,0.0007663315509892787
75,PAH,1000,2,0.5,0.9,0.7,156578749,,889,0,2,,,0.0005909985366279267
76,PAH,1000,2,0.5,0.9,0.7,156578749,,605,0,2,,,0.0005345506560561648
77,PAH,1000,2,0.5,0.9,0.7,156578749,,647,0,2,,,0.0005489554325961712
78,PAH,1000,2,0.5,0.9,0.7,156578749,,447,0,3,,,0.0007909523778260813
79,PAH,1000,2,0.5,0.9,0.7,156578749,,134,0,5,,,0.0012071870813005422
80,PAH,1000,2,0.5,0.9,0.7,156578749,,861,0,2,,,0.0005870528548181567
81,PAH,1000,2,0.5,0.9,0.7,156578749,,466,0,3,,,0.0007974778445860375
82,PAH,1000,2,0.5,0.9,0.7,156578749,,877,0,2,,,0.0005587202559987684
83,PAH,1000,2,0.5,0.9,0.7,156578749,,657,0,4,,,0.0010528234730285625
84,PAH,1000,2,0.5,0.9,0.7,156578749,,764,0,2,,,0.0005735045933511649
85,PAH,1000,2,0.5,0.9,0.7,156578749,,615,0,4,,,0.0010381703680574627
86,PAH,1000,2,0.5,0.9,0.7,156578749,,296,0,2,,,0.000551062289224435
87,PAH,1000,2,0.5,0.9,0.7,156578749,,833,0,2,,,0.0006370068985524383
88,PAH,1000,2,0.5,0.9,0.7,156578749,,600,0,2,,,0.0005607168828069642
89,PAH,1000,2,0.5,0.9,0.7,156578749,,268,0,4,,,0.0010370027634379008
90,PAH,1000,2,0.5,0.9,0.7,156578749,,496,0,2,,,0.0005393159742891436
91,PAH,1000,2,0.5,0.9,0.7,156578749,,446,0,4,,,0.0009953376027987825
92,PAH,1000,2,0.5,0.9,0.7,156578749,,261,0,4,,,0.0009812780473916077
93,PAH,1000,2,0.5,0.9,0.7,156578749,,925,0,2,,,0.0005574222321447759
94,PAH,1000,2,0.5,0.9,0.7,156578749,,940,0,2,,,0.0005903974850833122
95,PAH,1000,2,0.5,0.9,0.7,156578749,,717,0,6,,,0.001581174134025242
96,PAH,1000,2,0.5,0.9,0.7,156578749,,497,0,2,,,0.0005590590856062354
97,PAH,1000,2,0.5,0.9,0.7,156578749,,403,0,3,,,0.0007723842634941421
98,PAH,1000,2,0.5,0.9,0.7,156578749,,323,0,5,,,0.001275934080652567
99,PAH,1000,2,0.5,0.9,0.7,156578749,,724,0,2,,,0.0005462028030529019
100,PAH,1000,2,0.5,0.9,0.7,156578749,,526,0,9,,,0.0021928814243673536
101,PAH,1000,2,0.5,0.9,0.7,156578749,,863,0,3,,,0.0008369412181169898
102,PAH,1000,2,0.5,0.9,0.7,156578749,,625,0,3,,,0.0008198392736505683
103,PAH,1000,2,0.5,0.9,0.7,156578749,,101,0,6,,,0.0014093535164244738
104,PAH,1000,2,0.5,0.9,0.7,156578749,,590,0,2,,,0.000549975096311108
105,PAH,1000,2,0.5,0.9,0.7,156578749,,29,0,10,,,0.0022601505369781263
106,PAH,1000,2,0.5,0.9,0.7,156578749,,592,0,5,,,0.001254920346075053
107,PAH,1000,2,0.5,0.9,0.7,156578749,,251,0,8,,,0.0018765491368067247
108,PAH,1000,2,0.5,0.9,0.7,156578749,,860,0,2,,,0.000580192481604777
109,PAH,1000,2,0.5,0.9,0.7,156578749,,690,0,2,,,0.0005592842091821406
110,PAH,1000,2,0.5,0.9,0.7,156578749,,946,0,2,,,0.0005953235042828247
111,PAH,1000,2,0.5,0.9,0.7,156578749,,129,0,2,,,0.0005213205892255727
112,PAH,1000,2,0.5,0.9,0.7,156578749,,308,0,5,,,0.0012074906978011587
113,PAH,1000,2,0.5,0.9,0.7,156578749,,603,0,3,,,0.0007925604778092444
114,PAH,1000,2,0.5,0.9,0.7,156578749,,793,0,2,,,0.0005813063874657152
115,PAH,1000,2,0.5,0.9,0.7,156578749,,958,0,2,,,0.0005893624037237947
116,PAH,1000,2,0.5,0.9,0.7,156578749,,534,0,3,,,0.0007972470271981281
117,PAH,1000,2,0.5,0.9,0.7,156578749,,144,0,2,,,0.0005399130597471816
118,PAH,1000,2,0.5,0.9,0.7,156578749,,229,0,3,,,0.0007847872900179872
119,PAH,1000,2,0.5,0.9,0.7,156578749,,515,0,5,,,0.0011752617341678027
120,PAH,1000,2,0.5,0.9,0.7,156578749,,48,0,9,,,0.002065597835693677
121,PAH,1000,2,0.5,0.9,0.7,156578749,,112,0,4,,,0.000983693322621124
122,PAH,1000,2,0.5,0.9,0.7,156578749,,178,0,9,,,0.0022071835727090123
123,PAH,1000,2,0.5,0.9,0.7,156578749,,313,0,3,,,0.000804243468213757
124,PAH,1000,2,0.5,0.9,0.7,156578749,,137,0,7,,,0.0015747981275873871
125,PAH,1000,2,0.5,0.9,0.7,156578749,,810,0,4,,,0.0010997546836715448
