,name,N,m,fm,h_MM,h_mm,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PAH,1000,2,0.3,0.1,0.0,2050274341,,849,0,2,,,0.0005638542846388689
1,PAH,1000,2,0.3,0.1,0.0,2050274341,,956,0,2,,,0.000556848461654565
2,PAH,1000,2,0.3,0.1,0.0,2050274341,,466,0,2,,,0.0005581756684857182
3,PAH,1000,2,0.3,0.1,0.0,2050274341,,924,0,2,,,0.0005534785087411678
4,PAH,1000,2,0.3,0.1,0.0,2050274341,,980,0,2,,,0.0005598152007296532
5,PAH,1000,2,0.3,0.1,0.0,2050274341,,136,0,10,,,0.0022615243341267193
6,PAH,1000,2,0.3,0.1,0.0,2050274341,,226,0,4,,,0.0009641429418929757
7,PAH,1000,2,0.3,0.1,0.0,2050274341,,425,0,2,,,0.0005412983766607165
8,PAH,1000,2,0.3,0.1,0.0,2050274341,,565,0,2,,,0.0005755336703248018
9,PAH,1000,2,0.3,0.1,0.0,2050274341,,771,0,2,,,0.0006034295456365488
10,PAH,1000,2,0.3,0.1,0.0,2050274341,,873,0,2,,,0.0005314443499064126
11,PAH,1000,2,0.3,0.1,0.0,2050274341,,840,0,2,,,0.0005479518430662707
12,PAH,1000,2,0.3,0.1,0.0,2050274341,,722,0,2,,,0.0005340412448108305
13,PAH,1000,2,0.3,0.1,0.0,2050274341,,501,0,3,,,0.000821693460749089
14,PAH,1000,2,0.3,0.1,0.0,2050274341,,113,0,3,,,0.0007600560079300799
15,PAH,1000,2,0.3,0.1,0.0,2050274341,,817,0,2,,,0.0005913811769042858
16,PAH,1000,2,0.3,0.1,0.0,2050274341,,126,0,2,,,0.0005347038281156183
17,PAH,1000,2,0.3,0.1,0.0,2050274341,,284,0,4,,,0.000996150518231594
18,PAH,1000,2,0.3,0.1,0.0,2050274341,,777,0,2,,,0.0005732390760373925
19,PAH,1000,2,0.3,0.1,0.0,2050274341,,579,0,3,,,0.0007960296683220788
20,PAH,1000,2,0.3,0.1,0.0,2050274341,,3,0,68,,,0.014514053059839245
21,PAH,1000,2,0.3,0.1,0.0,2050274341,,845,0,2,,,0.0005786550923637816
22,PAH,1000,2,0.3,0.1,0.0,2050274341,,448,0,2,,,0.0005189817594290664
