,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,127,0,2,,,0.0005295814707796005
1,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,834,0,2,,,0.0005509180013607757
2,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,298,0,3,,,0.0007889779929052306
3,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,232,0,3,,,0.0007940080576376034
4,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,660,0,2,,,0.0005648583777988145
5,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,586,0,2,,,0.000546015784670237
6,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,4,0,51,,,0.011162915877116071
7,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,56,0,3,,,0.000751809294898126
8,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,135,0,4,,,0.0010173486558655138
9,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,961,0,2,,,0.0005707540799114412
10,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,194,0,3,,,0.0007975634672589821
11,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,582,0,3,,,0.0007826603855623725
12,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,792,0,2,,,0.0005650176397893793
13,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,377,0,2,,,0.0005613599469527856
14,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,895,0,2,,,0.0005824292297989698
15,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,918,0,2,,,0.0005280543170829426
16,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,206,0,5,,,0.0011555704908003917
17,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,76,0,10,,,0.002354771648977185
18,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,887,0,2,,,0.0005478811380680432
19,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,751,0,3,,,0.0008173860540676941
20,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,79,0,12,,,0.0027579074617995027
21,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,502,0,2,,,0.0005460452190910226
22,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,276,0,4,,,0.001009561587958397
23,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,635,0,2,,,0.0005250940818425653
24,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,78,0,8,,,0.001861791702053366
25,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,717,0,2,,,0.0005787588857657342
26,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,121,0,3,,,0.0007579540425132091
27,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,71,0,8,,,0.001942279522499787
28,PATCH,1000,2,0.5,1.0,0.1,0.2,3642611450,,224,0,5,,,0.0012469295986905298
