,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,480,0,2,,,0.0005381159795982812
1,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,358,0,3,,,0.0007785699128817629
2,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,442,0,3,,,0.0007812908924340599
3,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,167,0,13,,,0.003040334473087546
4,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,900,0,2,,,0.0005766834907936046
5,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,125,0,9,,,0.0021177526485012745
6,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,391,0,4,,,0.0010161177860531234
7,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,625,0,2,,,0.0005684571622666174
8,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,826,0,3,,,0.0008596480690995729
9,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,997,0,2,,,0.000568315689585364
10,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,725,0,2,,,0.0005603114105499024
11,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,20,0,9,,,0.0020572506984198402
12,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,574,0,3,,,0.0008329776338825204
13,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,250,0,2,,,0.0005369974720975836
14,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,33,0,12,,,0.0027117826347151396
15,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,344,0,2,,,0.0005554818409996701
16,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,865,0,2,,,0.0005625082334300564
17,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,320,0,3,,,0.000754698182749662
18,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,600,0,2,,,0.0005426143009103966
19,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,691,0,3,,,0.0007976040033878777
20,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,700,0,2,,,0.0005270415590978351
21,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,628,0,2,,,0.0005148752913804895
22,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,231,0,5,,,0.0012131533969008134
23,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,514,0,2,,,0.0005663324797415902
24,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,519,0,2,,,0.0005279170807987466
25,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,827,0,3,,,0.0008230774459134567
26,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,598,0,2,,,0.0005267980807442138
27,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,258,0,5,,,0.001241202165390275
28,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,176,0,2,,,0.0005526558784395652
29,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,673,0,2,,,0.0005560784074482914
30,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,516,0,2,,,0.00058130402578853
31,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,232,0,4,,,0.0009722194415213197
32,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,437,0,2,,,0.000527889236697489
33,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,253,0,2,,,0.0005305175373380254
34,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,627,0,2,,,0.0005666237436964887
35,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,853,0,2,,,0.0005846432299811203
36,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,816,0,2,,,0.0005727057282308036
37,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,593,0,3,,,0.0007658520558088491
38,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,209,0,5,,,0.0012428153148557504
39,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,123,0,8,,,0.00191786011753768
40,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,268,0,3,,,0.0007687552560957017
41,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,906,0,2,,,0.0005892626872903706
42,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,53,0,10,,,0.0022691002205538937
43,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,307,0,3,,,0.0007873150758356276
44,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,770,0,4,,,0.0009666718078628171
45,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,706,0,2,,,0.0005943125964575374
46,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,288,0,2,,,0.0005273487376254039
47,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,960,0,2,,,0.0005851510138488662
48,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,427,0,5,,,0.0012621876843269956
49,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,659,0,2,,,0.0005585266156620423
50,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,3,0,33,,,0.007043250270858934
51,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,70,0,2,,,0.0005182989642350018
52,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,537,0,3,,,0.0007929503732934365
53,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,785,0,2,,,0.0005661743913094575
54,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,719,0,3,,,0.0007920415957654995
55,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,384,0,3,,,0.000825867472395597
56,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,242,0,3,,,0.0007710495353833342
57,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,362,0,3,,,0.0007687722441897186
58,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,805,0,2,,,0.0005780820264041153
59,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,137,0,2,,,0.0005302210743003689
60,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,476,0,2,,,0.0005798267889331951
61,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,872,0,2,,,0.0005995071359727044
62,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,277,0,2,,,0.0005600821864737874
63,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,775,0,3,,,0.0008243716713592746
64,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,32,0,4,,,0.000937388321654799
65,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,738,0,2,,,0.0005444478787816665
66,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,229,0,7,,,0.0016869439134677222
67,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,989,0,2,,,0.0005176234001151005
68,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,392,0,6,,,0.001477291690498556
69,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,606,0,3,,,0.0007701735627755716
70,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,356,0,2,,,0.0005318319949174571
71,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,322,0,2,,,0.0005552705804204918
72,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,557,0,2,,,0.0005484883789211339
73,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,644,0,2,,,0.0005832364793068854
74,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,885,0,3,,,0.0007903205147083966
75,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,494,0,4,,,0.0010130659832497694
76,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,671,0,2,,,0.0005703844669900518
77,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,680,0,2,,,0.0005694165804541946
78,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,712,0,4,,,0.0010923740986566808
79,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,458,0,2,,,0.0005553670672245363
80,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,230,0,9,,,0.0021449707235817097
81,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,948,0,2,,,0.0005551516807231714
82,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,10,0,42,,,0.009120915257387585
83,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,241,0,4,,,0.0010582025815790833
84,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,687,0,2,,,0.0005858288179952795
85,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,669,0,2,,,0.0005721433944111305
86,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,65,0,11,,,0.0025530623534731007
87,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,316,0,3,,,0.0007979384555672033
88,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,505,0,3,,,0.0008086369741093513
89,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,186,0,5,,,0.001232898652137886
90,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,925,0,2,,,0.0006064173850958509
91,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,489,0,2,,,0.00054838813734166
92,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,919,0,2,,,0.000540909647078497
93,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,767,0,3,,,0.0008182541727157678
94,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,914,0,2,,,0.0005692599667620301
95,PATCH,1000,2,0.3,0.9,0.7,0.4,2169636525,,440,0,4,,,0.0010144146842893825
