,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,260,0,5,,,0.0012349703646834219
1,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,708,0,2,,,0.0005622605328658803
2,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,66,0,2,,,0.0005461830460543213
3,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,739,0,2,,,0.0005545511150170282
4,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,640,0,4,,,0.001039140214571744
5,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,175,0,3,,,0.0007615562079923107
6,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,359,0,4,,,0.000970499029634673
7,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,139,0,10,,,0.0023920356650699516
8,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,318,0,3,,,0.0007835970819492771
9,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,557,0,3,,,0.0007580060222794441
10,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,194,0,5,,,0.001260834821873163
11,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,135,0,5,,,0.0012076632558313289
12,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,697,0,3,,,0.0008030947732659454
13,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,656,0,2,,,0.0005496389808261819
14,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,393,0,2,,,0.000562769519148868
15,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,594,0,4,,,0.0010430546402746173
16,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,898,0,3,,,0.0008340413800519493
17,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,391,0,3,,,0.0007479191818720513
18,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,401,0,6,,,0.00153576045487682
19,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,411,0,2,,,0.0005398047817305329
20,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,409,0,3,,,0.0007910433921383785
21,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,799,0,3,,,0.0007674887048315483
22,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,476,0,3,,,0.000796913082981614
23,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,972,0,2,,,0.0005597646408150119
24,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,528,0,2,,,0.0005622409863949474
25,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,965,0,2,,,0.0005699765578431529
26,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,283,0,4,,,0.000992179193963417
27,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,488,0,2,,,0.0005584173483771915
28,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,695,0,3,,,0.0008205085645611474
29,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,916,0,2,,,0.0005769901486633655
30,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,172,0,6,,,0.0014408145281460947
31,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,464,0,4,,,0.0010094356208991658
32,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,912,0,3,,,0.0008415081576066234
33,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,645,0,2,,,0.0005623303800922292
34,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,743,0,2,,,0.0005469585337501959
35,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,457,0,2,,,0.0005792383524814822
36,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,571,0,2,,,0.0005943183094451704
37,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,796,0,3,,,0.0007923500068088063
38,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,902,0,2,,,0.0005583888234319647
39,PATCH,1000,2,0.1,0.1,0.3,0.8,2646269668,,338,0,4,,,0.0010452170667091458
