,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,592,0,3,,,0.0007819974658434429
1,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,897,0,2,,,0.0006000037994816522
2,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,759,0,2,,,0.0005972508502482254
3,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,656,0,2,,,0.0005342368660036294
4,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,918,0,2,,,0.0005638515207396784
5,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,477,0,2,,,0.0005725416221076601
6,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,552,0,2,,,0.0005663638468222233
7,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,392,0,2,,,0.0005612067012656805
8,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,519,0,2,,,0.0005665003362742387
9,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,7,0,21,,,0.004593999015008567
10,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,619,0,2,,,0.0005610706654555217
11,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,543,0,2,,,0.0005880325175964928
12,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,480,0,4,,,0.0010254656692187413
13,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,370,0,5,,,0.001280936338023502
14,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,925,0,2,,,0.0005245708906596848
15,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,532,0,2,,,0.0006056474463689826
16,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,88,0,13,,,0.0029785211194256807
17,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,343,0,4,,,0.0010029227450654699
18,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,579,0,3,,,0.0008085026880892516
19,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,510,0,3,,,0.0008350682885615708
20,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,339,0,5,,,0.0012720001971233245
21,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,634,0,2,,,0.0005431616930852944
22,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,686,0,2,,,0.000548644621396678
23,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,258,0,9,,,0.0022406875035762453
24,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,915,0,2,,,0.0005551969461893283
25,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,180,0,3,,,0.0007693191550420973
26,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,730,0,2,,,0.0005552009785187412
27,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,962,0,2,,,0.0005215803294331151
28,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,414,0,3,,,0.0007984554784653462
29,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,554,0,4,,,0.0010381206139232426
30,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,459,0,2,,,0.0005711521549151817
31,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,394,0,3,,,0.0007665241934736901
32,PATCH,1000,2,0.1,0.4,0.8,0.8,3429979764,,796,0,2,,,0.0005281562983521985
