,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,747,0,2,,,0.0005588844497055493
1,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,742,0,2,,,0.0005707855040568225
2,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,331,0,3,,,0.0007624086576513435
3,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,646,0,2,,,0.0005452862616096885
4,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,334,0,3,,,0.0007780393327794619
5,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,877,0,2,,,0.0005126488644734726
6,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,346,0,3,,,0.0008017862714312067
7,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,619,0,2,,,0.0005962389098524658
8,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,897,0,2,,,0.0005732369269765918
9,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,65,0,6,,,0.0014880243670435647
10,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,64,0,10,,,0.002343593613989938
11,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,264,0,3,,,0.0008027813162337382
12,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,874,0,2,,,0.0006054355879425442
13,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,363,0,3,,,0.0008333736029736592
14,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,890,0,2,,,0.0005638195662751658
15,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,738,0,2,,,0.0005385826499559662
16,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,557,0,2,,,0.0005452320259416096
17,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,241,0,3,,,0.0007518337076479555
18,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,205,0,5,,,0.0012704091539967807
19,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,914,0,2,,,0.000535393877629475
20,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,332,0,6,,,0.0014655138668636183
21,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,700,0,2,,,0.0005566131465244986
22,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,82,0,11,,,0.002502785419192833
23,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,596,0,2,,,0.0005559107099571679
24,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,899,0,2,,,0.0005918434712420041
25,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,878,0,3,,,0.0007739490332874601
26,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,392,0,3,,,0.0007561089429458358
27,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,35,0,11,,,0.002565176412418754
28,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,314,0,3,,,0.0007779099414258287
29,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,997,0,2,,,0.0005350920886661546
30,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,444,0,3,,,0.0007791966547966919
31,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,355,0,2,,,0.0005403257787091404
32,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,439,0,2,,,0.0005372345762361242
33,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,754,0,2,,,0.0005338770668986474
34,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,836,0,2,,,0.0005468385558747642
35,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,788,0,2,,,0.0005522348543568563
36,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,556,0,2,,,0.0005561515563839655
37,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,873,0,2,,,0.0005468982381219874
38,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,918,0,2,,,0.0005845160442718954
39,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,911,0,2,,,0.0005482780544957784
40,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,257,0,5,,,0.0012095045010990064
41,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,504,0,3,,,0.0008228706289954354
42,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,59,0,5,,,0.0012392712640285776
43,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,413,0,2,,,0.0005891989702573855
44,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,855,0,2,,,0.0005809930450462857
45,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,612,0,2,,,0.000546273895419606
46,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,717,0,2,,,0.0005770295784324805
47,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,147,0,6,,,0.0014674181099997377
48,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,226,0,3,,,0.0007837080403365663
49,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,182,0,6,,,0.0014363589705720403
50,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,825,0,2,,,0.0005199321997403334
51,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,441,0,4,,,0.0010394296139978707
52,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,274,0,5,,,0.0012878024797674718
53,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,227,0,5,,,0.0012480453210259592
54,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,578,0,2,,,0.0005432665628557079
55,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,540,0,2,,,0.0005555619981346473
56,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,499,0,3,,,0.0008151946016533476
57,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,138,0,3,,,0.0007705995789413626
58,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,370,0,3,,,0.0008184172057543054
59,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,478,0,4,,,0.0010390973667024504
60,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,793,0,2,,,0.0005989900000868656
61,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,716,0,2,,,0.0005544477213642478
62,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,154,0,5,,,0.001195143674243985
63,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,673,0,2,,,0.0005653728474093905
64,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,648,0,2,,,0.0005875092402341123
65,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,528,0,3,,,0.0007834628686495586
66,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,523,0,2,,,0.0005313362029696654
67,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,936,0,2,,,0.000529798492863576
68,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,634,0,2,,,0.000542651513403466
69,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,469,0,2,,,0.0005592707806129551
70,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,796,0,2,,,0.000519211464695058
71,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,586,0,2,,,0.0005568936454517694
72,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,497,0,5,,,0.0012636340444759806
73,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,381,0,2,,,0.0005567411099936927
74,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,39,0,4,,,0.0009633205975291795
75,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,822,0,2,,,0.00056596096716763
76,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,983,0,2,,,0.0005587044300582777
77,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,443,0,2,,,0.0005582560917747412
78,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,457,0,2,,,0.0005630734388360195
79,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,658,0,2,,,0.000569812337599021
80,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,97,0,7,,,0.001719840693630832
81,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,965,0,2,,,0.0005644235016074785
82,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,487,0,5,,,0.0012949354874674593
83,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,517,0,2,,,0.0005799339598250205
84,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,11,0,17,,,0.0037734123133351936
85,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,679,0,2,,,0.0005729475302810335
86,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,552,0,2,,,0.0005674105257501005
87,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,571,0,2,,,0.0005631777811443263
88,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,943,0,2,,,0.0005426982634578886
89,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,782,0,2,,,0.000561429936808088
90,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,118,0,5,,,0.0012403682748461527
91,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,891,0,2,,,0.0005714566785069404
92,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,739,0,2,,,0.0005594293914496413
93,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,399,0,4,,,0.001055056556853961
94,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,685,0,2,,,0.0005850114117231193
95,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,450,0,2,,,0.0005682509653457152
96,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,245,0,2,,,0.0005407090356099268
97,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,791,0,2,,,0.0005432438315672363
98,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,884,0,2,,,0.0005596734977188658
99,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,121,0,3,,,0.0007703842022607255
100,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,839,0,2,,,0.0005730423163584595
101,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,607,0,2,,,0.0005834268675887048
102,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,66,0,20,,,0.004495693987964553
103,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,374,0,6,,,0.0014777800703972871
104,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,723,0,2,,,0.0005478395623984781
105,PATCH,1000,2,0.5,0.4,0.0,0.2,3697373673,,498,0,3,,,0.0007840834351885462
