,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,237,0,6,,,0.001447612659151569
1,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,915,0,3,,,0.0008122642762068099
2,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,587,0,2,,,0.0005254191454398104
3,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,807,0,4,,,0.0011084041265568003
4,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,37,0,6,,,0.0013875316949875788
5,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,933,0,2,,,0.0005497647515373104
6,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,251,0,2,,,0.0005358057256106706
7,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,46,0,5,,,0.0012340984944425703
8,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,937,0,2,,,0.0006150383093046191
9,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,595,0,2,,,0.0005428845735164704
10,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,234,0,2,,,0.0005640962222637273
11,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,866,0,2,,,0.0005843406814778697
12,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,284,0,3,,,0.0007937632294411005
13,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,741,0,4,,,0.001070530037519288
14,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,161,0,4,,,0.0010197210526658054
15,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,535,0,2,,,0.0005397494569942352
16,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,77,0,28,,,0.006160607396250647
17,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,80,0,4,,,0.0009556607371677741
18,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,519,0,2,,,0.0005437449528200374
19,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,347,0,2,,,0.0005156106048437845
20,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,663,0,3,,,0.0007580550740295405
21,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,141,0,3,,,0.0007353994557913218
22,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,325,0,3,,,0.0007377312702696822
23,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,110,0,15,,,0.0033745499168360738
24,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,350,0,3,,,0.0007694742895932073
25,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,286,0,7,,,0.0016925972672345443
26,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,492,0,2,,,0.0005376379762587007
27,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,842,0,2,,,0.0005571252405987325
28,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,603,0,10,,,0.0023544150619871787
29,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,790,0,2,,,0.0006097933785764612
30,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,900,0,3,,,0.0008252434303697545
31,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,197,0,3,,,0.0007743356033382668
32,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,926,0,2,,,0.0006070408659374294
33,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,677,0,3,,,0.0008202978970099807
34,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,691,0,2,,,0.0005707599639338625
35,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,932,0,3,,,0.0008433704165269168
36,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,555,0,2,,,0.0005638478257603077
37,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,29,0,12,,,0.0026345512045652148
38,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,578,0,2,,,0.0005498726968883763
39,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,136,0,2,,,0.000533806278252234
40,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,365,0,2,,,0.0005827046367162019
41,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,163,0,3,,,0.000763504719759056
42,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,170,0,2,,,0.0005341839387163031
43,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,484,0,2,,,0.0005189010570050569
44,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,614,0,2,,,0.0005575583164865321
45,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,335,0,4,,,0.0010258598019598623
46,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,144,0,3,,,0.0007546348722951834
47,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,297,0,2,,,0.0005384969171353706
48,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,388,0,3,,,0.0007310700317013017
49,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,491,0,2,,,0.0005769931280953552
50,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,241,0,2,,,0.0005244877722920256
51,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,454,0,2,,,0.0005428957902451868
52,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,48,0,29,,,0.006492863293592249
53,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,432,0,3,,,0.0007725855795786831
54,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,7,0,9,,,0.002047671911251611
55,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,747,0,5,,,0.0012426565720306576
56,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,447,0,4,,,0.0010324382098056183
57,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,787,0,2,,,0.0005766314068834956
58,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,668,0,10,,,0.0023957845900831713
59,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,64,0,6,,,0.0013895280061831797
60,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,942,0,2,,,0.0005516783289400167
61,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,636,0,12,,,0.0028259414427136364
62,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,128,0,2,,,0.0005084801822175587
63,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,764,0,4,,,0.0010452248695220238
64,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,250,0,5,,,0.0012049538697636749
65,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,260,0,9,,,0.0020623417929560364
66,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,828,0,2,,,0.0005400011454050736
67,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,12,0,11,,,0.0024282504525109487
68,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,574,0,2,,,0.0005657003931639193
69,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,645,0,2,,,0.0005575857206487954
70,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,269,0,3,,,0.0007787499840796023
71,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,839,0,2,,,0.0005812298900280294
72,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,698,0,5,,,0.0012335588189779625
73,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,536,0,2,,,0.0005693488081226508
74,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,642,0,9,,,0.0021223307419494693
75,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,199,0,3,,,0.0007650224139052167
76,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,628,0,4,,,0.0010414264095044135
77,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,657,0,3,,,0.0007814442585371022
78,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,22,0,7,,,0.001566956403586496
79,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,461,0,4,,,0.001030200644165045
80,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,27,0,24,,,0.00530767887250905
81,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,539,0,2,,,0.000564115500364007
82,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,831,0,2,,,0.0005844944307281625
83,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,242,0,2,,,0.0005426907477116652
84,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,209,0,2,,,0.0005395221757492414
85,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,281,0,2,,,0.0005187638450097644
86,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,802,0,2,,,0.0005820062004478558
87,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,815,0,3,,,0.0008212604986935567
88,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,309,0,3,,,0.0007816305407093385
89,PATCH,1000,2,0.4,0.0,0.9,0.2,2271477554,,392,0,2,,,0.0005603362794596237
