,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,334,0,3,,,0.0008033333311531408
1,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,126,0,2,,,0.0005237640410664561
2,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,925,0,2,,,0.0005445662769692839
3,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,450,0,2,,,0.0005823212349387485
4,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,177,0,3,,,0.000782766586397137
5,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,83,0,3,,,0.0007652854450681254
6,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,624,0,2,,,0.0005518927543945899
7,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,251,0,7,,,0.0016996571973210688
8,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,526,0,2,,,0.0005241371177903193
9,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,362,0,3,,,0.000788510715717605
10,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,135,0,2,,,0.0005161450172582228
11,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,104,0,6,,,0.0014381461852332072
12,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,764,0,3,,,0.0007947226413145399
13,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,645,0,3,,,0.0008288889506874621
14,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,155,0,7,,,0.0016247532764097964
15,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,208,0,7,,,0.0016861777673556962
16,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,809,0,2,,,0.0005676202381644165
17,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,616,0,2,,,0.000544035187811639
18,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,634,0,2,,,0.0005904893204686316
19,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,975,0,2,,,0.0005320587504485434
20,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,667,0,2,,,0.0005713648743261655
21,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,973,0,2,,,0.0005553800569304405
22,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,731,0,2,,,0.0005671411860143486
23,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,631,0,2,,,0.0005277097292894149
24,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,614,0,3,,,0.0007909381971953486
25,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,302,0,5,,,0.0012272840327061205
26,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,499,0,2,,,0.0005362362634141548
27,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,509,0,3,,,0.0008090758707352666
28,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,823,0,3,,,0.0008193586565049906
29,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,710,0,2,,,0.0005394063524773128
30,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,136,0,4,,,0.0009693957733278895
31,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,874,0,2,,,0.0005690360544510912
32,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,778,0,3,,,0.000832439577692923
33,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,843,0,2,,,0.0005516155829266067
34,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,357,0,2,,,0.000553360840544433
35,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,90,0,3,,,0.000752202097105768
36,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,414,0,2,,,0.0005405065846548276
37,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,621,0,5,,,0.0012449639763136972
38,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,346,0,3,,,0.0007666514708084828
39,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,345,0,2,,,0.0005220583558072057
40,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,429,0,3,,,0.0007715959879700907
41,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,28,0,17,,,0.003784438675812461
42,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,97,0,7,,,0.001624145145157874
43,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,955,0,3,,,0.0008327349698327753
44,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,30,0,16,,,0.003630417874512381
45,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,864,0,2,,,0.000614451977367353
46,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,819,0,2,,,0.0005880805928027585
47,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,803,0,2,,,0.0005872077943314247
48,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,519,0,2,,,0.0005738247569738458
49,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,982,0,2,,,0.0005382821767635383
50,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,63,0,10,,,0.0022865107498292233
51,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,281,0,2,,,0.0005186055520604697
52,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,602,0,2,,,0.0005713184315610265
53,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,88,0,6,,,0.0014903147397565
54,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,951,0,2,,,0.0005829404976060639
55,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,976,0,2,,,0.0005771802131105515
56,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,774,0,2,,,0.0005557022580817732
57,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,415,0,2,,,0.0005694150610594264
58,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,649,0,2,,,0.000535163142676451
59,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,361,0,5,,,0.0012448540042674374
60,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,0,0,61,,,0.012916929347765067
61,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,339,0,2,,,0.0005811356854263503
62,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,377,0,4,,,0.0010652873074046827
63,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,428,0,2,,,0.000538175639534705
64,PATCH,1000,2,0.1,0.2,0.4,0.2,3167686336,,224,0,8,,,0.0018577757564695332
