,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,541,0,2,,,0.0005786336056081106
1,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,558,0,2,,,0.0005330949742979317
2,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,286,0,4,,,0.0010115109247862814
3,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,432,0,2,,,0.0005352205656763671
4,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,149,0,10,,,0.002358511337203498
5,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,190,0,5,,,0.0012484175061535671
6,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,823,0,2,,,0.0005712641498651338
7,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,408,0,2,,,0.0005876959519107406
8,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,95,0,5,,,0.0012326012220169771
9,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,905,0,2,,,0.0005589359877043704
10,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,219,0,3,,,0.00075266158173546
11,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,236,0,2,,,0.000572266491001538
12,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,891,0,3,,,0.0007822413737759527
13,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,946,0,3,,,0.0007707839930301875
14,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,404,0,2,,,0.0005530355106119564
15,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,911,0,2,,,0.0005741187160642637
16,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,117,0,4,,,0.0009694019735281587
17,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,294,0,3,,,0.0008092394014490109
18,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,877,0,2,,,0.0005731047929900582
19,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,702,0,4,,,0.00097734245940785
20,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,356,0,2,,,0.0005772778545168598
21,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,151,0,3,,,0.0007595228241670997
22,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,837,0,2,,,0.0005833213261153261
23,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,659,0,15,,,0.003533500728561413
24,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,871,0,2,,,0.0005816124601144947
25,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,677,0,3,,,0.0007689081078525205
26,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,824,0,2,,,0.0005637363963406128
27,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,393,0,2,,,0.000565259130705827
28,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,333,0,2,,,0.0005541699630241132
29,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,474,0,2,,,0.0005812971505024242
30,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,642,0,5,,,0.0012284106257412824
31,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,556,0,2,,,0.0005343146883378364
32,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,550,0,2,,,0.0005423601224511011
33,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,19,0,4,,,0.0009744509570524103
34,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,831,0,3,,,0.0008239866752637606
35,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,822,0,4,,,0.0010476134520848918
36,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,441,0,2,,,0.0005329678075286226
37,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,741,0,3,,,0.0007853393568726228
38,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,334,0,2,,,0.0005398029079795188
39,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,429,0,2,,,0.0005637225509631572
40,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,995,0,2,,,0.0005538552628435148
41,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,357,0,3,,,0.0007850887000788652
42,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,543,0,2,,,0.0006032645227948906
43,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,894,0,3,,,0.000794415563362832
44,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,209,0,3,,,0.0007371064621368308
45,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,515,0,2,,,0.0005644565346049773
46,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,296,0,3,,,0.0007944497525082166
47,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,801,0,4,,,0.0010082510566983103
48,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,179,0,2,,,0.0005427298768766153
49,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,287,0,4,,,0.0010349044693396825
50,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,12,0,4,,,0.0009482628463356971
51,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,705,0,2,,,0.0005688332917777104
52,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,949,0,2,,,0.0005623076511090272
53,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,690,0,3,,,0.0007672748052229118
54,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,176,0,3,,,0.0008014839430310776
55,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,164,0,5,,,0.001250221544657845
56,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,228,0,5,,,0.0012553569046010037
57,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,9,0,21,,,0.004521763422852391
58,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,229,0,2,,,0.0005346035334487084
59,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,523,0,2,,,0.0005932290662567397
60,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,963,0,2,,,0.0005736866931922195
61,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,107,0,4,,,0.0010174480593932948
62,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,27,0,17,,,0.0038079270593641234
63,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,194,0,5,,,0.0012375945732616834
64,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,535,0,2,,,0.000595861362107095
65,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,413,0,4,,,0.0010524457217557218
66,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,662,0,6,,,0.0014227956471037616
67,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,507,0,3,,,0.0007932966092302107
68,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,462,0,2,,,0.0006059030497029917
69,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,157,0,3,,,0.0007889337998048862
70,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,585,0,2,,,0.0005850052933186964
71,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,758,0,2,,,0.0005229186212895382
72,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,97,0,2,,,0.0005379572250143743
73,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,569,0,2,,,0.0005620541242610305
74,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,328,0,3,,,0.0007821911035184036
75,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,712,0,2,,,0.0005448425067464647
76,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,13,0,39,,,0.008456026914787015
77,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,666,0,5,,,0.0012378306322544626
78,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,681,0,5,,,0.001272400288409681
79,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,121,0,4,,,0.0009873572536826414
80,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,353,0,2,,,0.0005303094355552933
81,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,979,0,2,,,0.0005571168705832056
82,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,480,0,2,,,0.0005719036990213665
83,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,750,0,3,,,0.0007962096266239235
84,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,297,0,3,,,0.000747566536681644
85,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,161,0,3,,,0.0007889337998048861
86,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,987,0,2,,,0.0005394075198230842
87,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,641,0,4,,,0.000988520200876778
88,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,36,0,5,,,0.0011474313058998783
89,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,721,0,6,,,0.0015347547812540577
90,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,402,0,2,,,0.0005437164894980848
91,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,874,0,2,,,0.0005300133007566319
92,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,612,0,6,,,0.0014500656505937724
93,PATCH,1000,2,0.4,0.4,1.0,0.8,2649030367,,634,0,11,,,0.002582099096157619
