,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,945,0,2,,,0.0005904620566657157
1,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,578,0,2,,,0.0006018920971018519
2,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,415,0,2,,,0.0005584518073025475
3,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,290,0,4,,,0.0010161951610768707
4,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,79,0,6,,,0.0014367298667360242
5,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,667,0,4,,,0.0009618421634152997
6,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,263,0,6,,,0.0015063168119412076
7,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,852,0,4,,,0.0010043686554288532
8,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,20,0,2,,,0.0005196638422112801
9,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,498,0,2,,,0.0005573383897666836
10,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,163,0,3,,,0.0007627261944645802
11,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,305,0,2,,,0.0005565248927296315
12,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,631,0,5,,,0.0011964019199873666
13,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,240,0,3,,,0.0008212365594296591
14,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,759,0,2,,,0.0005531634600069918
15,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,492,0,3,,,0.0008098920675667409
16,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,159,0,4,,,0.0009971666899088129
17,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,123,0,2,,,0.0005640141301987328
18,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,857,0,3,,,0.0007910369401218386
19,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,627,0,3,,,0.0007707177009101948
20,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,922,0,3,,,0.0007798754319049357
21,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,292,0,3,,,0.0008196327512955823
22,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,576,0,2,,,0.0005693801521205496
23,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,509,0,2,,,0.0005836202678898467
24,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,522,0,3,,,0.0007855474903953069
25,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,947,0,2,,,0.0005471551369058071
26,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,256,0,4,,,0.0010613721804911067
27,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,405,0,2,,,0.0005925543010001959
28,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,610,0,5,,,0.0011306262195381
29,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,910,0,2,,,0.0005355522825718318
30,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,394,0,2,,,0.0005326119953725957
31,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,780,0,3,,,0.0008346341268299364
32,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,747,0,2,,,0.0005515623117492878
33,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,407,0,2,,,0.0005566478874659645
34,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,175,0,5,,,0.0012467929622101723
35,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,614,0,15,,,0.0034592233112635865
36,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,193,0,2,,,0.0005800455419656517
37,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,749,0,2,,,0.00055944450206173
38,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,418,0,2,,,0.0005469847921319005
39,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,396,0,2,,,0.0005874257827321998
40,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,469,0,4,,,0.0010335365587166598
41,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,107,0,3,,,0.0007748095474817743
42,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,74,0,9,,,0.0021403107160567984
43,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,890,0,3,,,0.0008106186736479871
44,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,560,0,2,,,0.0005630412457343877
45,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,829,0,2,,,0.0005421344883761897
46,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,502,0,2,,,0.0005917326691773397
47,PATCH,1000,2,0.4,0.3,1.0,0.8,423057888,,352,0,2,,,0.000584069610700114
