,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,40,0,2,,,0.0005681575594720902
1,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,38,0,12,,,0.0026855511881041837
2,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,218,0,3,,,0.0007648690856197222
3,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,76,0,3,,,0.0007231410549176409
4,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,281,0,2,,,0.0005287132005819423
5,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,184,0,2,,,0.0005590419389682051
6,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,760,0,2,,,0.0005691874350594883
7,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,333,0,2,,,0.0005870743523165536
8,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,773,0,2,,,0.0005445209147481321
9,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,70,0,5,,,0.0011967828657059843
10,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,572,0,3,,,0.0007708388191574219
11,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,693,0,4,,,0.0010443240244069774
12,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,310,0,3,,,0.000773180477218053
13,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,571,0,5,,,0.001319237783611013
14,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,680,0,2,,,0.0005556195896868507
15,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,840,0,2,,,0.0005214499094272346
16,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,331,0,5,,,0.001239398561551579
17,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,495,0,2,,,0.0005801804654735123
18,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,804,0,2,,,0.000527543572991202
19,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,604,0,3,,,0.0008176852524176204
20,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,200,0,7,,,0.0016572215894208276
21,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,764,0,2,,,0.0005749279926609743
22,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,350,0,2,,,0.0005368512977937293
23,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,95,0,2,,,0.0005222301296107116
24,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,198,0,3,,,0.0008197388879169977
25,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,368,0,3,,,0.0008040403386371145
26,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,391,0,2,,,0.0005338779474473408
27,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,423,0,4,,,0.0010067656405122068
28,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,227,0,5,,,0.0012588915630918807
29,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,232,0,5,,,0.001200015208500932
30,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,141,0,5,,,0.0012178959566467485
31,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,104,0,4,,,0.0010409476739926128
32,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,724,0,3,,,0.0007996169610190807
33,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,128,0,6,,,0.0014379361423545386
34,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,543,0,4,,,0.000998447096261338
35,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,51,0,7,,,0.001625282475217813
36,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,326,0,5,,,0.0012826047870986635
37,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,105,0,5,,,0.0012235777843785224
38,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,821,0,3,,,0.0007946280831123234
39,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,880,0,2,,,0.0006002993205173874
40,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,402,0,2,,,0.0005645955865164557
41,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,435,0,4,,,0.001033106551606588
42,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,581,0,2,,,0.0005675842585667931
43,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,317,0,2,,,0.0005326913103450269
44,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,96,0,14,,,0.0032466210154572885
45,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,417,0,3,,,0.0007746594302807064
46,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,44,0,9,,,0.0020573307331797617
47,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,656,0,2,,,0.0005594003948530739
48,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,50,0,16,,,0.003525977737421094
49,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,215,0,6,,,0.0015013607507806774
50,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,77,0,11,,,0.002441899336738949
51,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,763,0,3,,,0.0008142117220100699
52,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,777,0,2,,,0.0005445673482207114
53,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,887,0,2,,,0.0005599636151461584
54,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,582,0,2,,,0.0005339473544843947
55,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,230,0,3,,,0.0007909468252855032
56,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,973,0,2,,,0.0005880223561523018
57,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,371,0,2,,,0.0005253575763447138
58,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,39,0,23,,,0.005156747229556032
59,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,129,0,4,,,0.0009512389709609368
60,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,169,0,4,,,0.00100872013417626
61,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,743,0,3,,,0.0007961872869017393
62,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,445,0,2,,,0.0005466533122895751
63,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,654,0,3,,,0.0007938363872719272
64,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,613,0,2,,,0.0005430093588500289
65,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,540,0,5,,,0.0012550429788794357
66,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,738,0,2,,,0.0006137500924739367
67,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,351,0,2,,,0.0005783319739950494
68,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,981,0,2,,,0.0005847001711084337
69,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,376,0,5,,,0.0012269642687391389
70,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,244,0,2,,,0.0005266781216005075
71,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,387,0,3,,,0.0008252361666746951
72,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,943,0,2,,,0.0005588325621262005
73,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,759,0,3,,,0.0007865197882651376
74,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,121,0,2,,,0.000534889544026862
75,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,46,0,13,,,0.002936432443502554
76,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,84,0,6,,,0.0014744713046248045
77,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,249,0,2,,,0.0005508611382192013
78,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,259,0,4,,,0.0010167117709388867
79,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,940,0,2,,,0.0005986508408249863
80,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,866,0,2,,,0.0005350819121339137
81,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,795,0,2,,,0.0005534347666095449
82,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,923,0,2,,,0.0005923171002577807
83,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,728,0,2,,,0.0005757747786457926
84,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,19,0,7,,,0.0016653992937972902
85,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,499,0,3,,,0.0008040711644827687
86,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,741,0,3,,,0.0008295229175044043
87,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,175,0,5,,,0.001212321511846961
88,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,916,0,2,,,0.0005256476781644927
89,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,252,0,2,,,0.0005348432989728547
90,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,159,0,2,,,0.0005117825920517205
91,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,873,0,2,,,0.0006225666448204749
92,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,769,0,3,,,0.0007615973605164648
93,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,405,0,6,,,0.0015045819541226883
94,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,624,0,3,,,0.0007510491804967228
95,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,969,0,2,,,0.000589369422639777
96,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,414,0,2,,,0.0005275438574044968
97,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,388,0,2,,,0.0005210251174331638
98,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,158,0,3,,,0.000776377699223708
99,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,427,0,3,,,0.0007488601717460811
100,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,634,0,2,,,0.0005642942900215442
101,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,12,0,5,,,0.0011817569183460535
102,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,443,0,2,,,0.0005889765298276032
103,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,998,0,2,,,0.0006214704507586358
104,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,930,0,2,,,0.0005742078737341415
105,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,854,0,2,,,0.0005472764014024774
106,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,995,0,2,,,0.0005770891800218424
107,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,80,0,9,,,0.0020792445700650434
108,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,789,0,3,,,0.0007816915079242137
109,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,67,0,13,,,0.0030816946684450413
110,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,606,0,4,,,0.0010502124547710435
111,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,285,0,2,,,0.0005537584412282155
112,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,965,0,2,,,0.0005649215356282005
113,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,507,0,2,,,0.0005625027911391755
114,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,861,0,2,,,0.0005350819121339137
115,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,739,0,2,,,0.0005851598671180219
116,PATCH,1000,2,0.4,0.4,0.6,0.6,285351721,,939,0,2,,,0.0005738536599752497
