,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,184,0,2,,,0.0005282371644502937
1,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,27,0,21,,,0.00465983118299747
2,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,792,0,2,,,0.0006042041077672424
3,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,107,0,3,,,0.0007754411217651241
4,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,465,0,3,,,0.0008064352318580942
5,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,547,0,2,,,0.0005359840515208133
6,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,598,0,3,,,0.0008402429690776427
7,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,450,0,2,,,0.0005590673995423733
8,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,921,0,2,,,0.0006079938488020218
9,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,442,0,2,,,0.0005715197858215763
10,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,684,0,3,,,0.0007996618442111349
11,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,875,0,3,,,0.0007757450149481754
12,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,951,0,2,,,0.0005510703190775554
13,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,288,0,2,,,0.0005533725519503316
14,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,475,0,2,,,0.0005309331993426868
15,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,186,0,6,,,0.0014616257222477306
16,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,629,0,4,,,0.0010892601203134511
17,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,698,0,4,,,0.001006046861672895
18,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,167,0,2,,,0.0005295485748110522
19,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,18,0,10,,,0.002206237490094842
20,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,683,0,3,,,0.0007770492929103871
21,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,569,0,2,,,0.0005457440393543743
22,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,514,0,2,,,0.0005588191716752494
23,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,430,0,5,,,0.0012528169817519464
24,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,311,0,4,,,0.0009932680240131652
25,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,515,0,2,,,0.0005614460247230077
26,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,797,0,2,,,0.0006148852968269607
27,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,317,0,2,,,0.0005230626887863831
28,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,92,0,10,,,0.0022428007799631397
29,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,84,0,2,,,0.0005267482112849978
30,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,637,0,2,,,0.000558550553234308
31,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,157,0,4,,,0.0010144380558290513
32,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,221,0,3,,,0.0007768141369845721
33,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,929,0,2,,,0.0005438454433381449
34,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,94,0,5,,,0.001267519784977941
35,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,978,0,2,,,0.0006105191733628745
36,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,572,0,3,,,0.0007925302305997219
37,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,460,0,3,,,0.0007772469725995153
38,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,435,0,2,,,0.0005440388042570788
39,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,71,0,2,,,0.0005222988544178995
40,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,469,0,2,,,0.0005691397807481996
41,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,464,0,3,,,0.0008025584072758642
42,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,379,0,4,,,0.0010248092386129883
43,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,77,0,12,,,0.0027990009871450765
44,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,304,0,6,,,0.001467551177008066
45,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,763,0,2,,,0.0005675567681945869
46,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,733,0,2,,,0.0005399430169610257
47,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,542,0,2,,,0.0005549989278840556
48,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,195,0,9,,,0.0021106174886217077
49,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,270,0,5,,,0.0012339115138676653
50,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,791,0,3,,,0.0008260020359538642
51,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,383,0,3,,,0.0007573265042981997
52,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,131,0,4,,,0.0009878566236669803
53,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,756,0,3,,,0.0008055570171435759
54,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,356,0,3,,,0.0007646418771692332
55,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,970,0,2,,,0.0005358424135675392
56,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,939,0,2,,,0.000546265808340315
57,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,250,0,2,,,0.0005352507691372314
58,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,275,0,2,,,0.0005559997295381242
59,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,874,0,2,,,0.000603083410681712
60,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,845,0,4,,,0.0010847136434745635
61,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,571,0,4,,,0.001069207120787512
62,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,937,0,2,,,0.0005594023033979713
63,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,155,0,2,,,0.000549466654022641
64,PATCH,1000,2,0.4,0.8,0.8,0.8,3700341337,,6,0,30,,,0.0065135063485569685
