,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,851,0,2,,,0.0005617276999190817
1,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,539,0,3,,,0.0008099873187291266
2,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,64,0,5,,,0.001151071607357488
3,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,259,0,2,,,0.0005616213437681606
4,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,768,0,2,,,0.0005875229000359193
5,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,955,0,2,,,0.0005838086373732939
6,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,30,0,10,,,0.002302883902558932
7,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,360,0,3,,,0.0007823969018529371
8,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,603,0,2,,,0.0005400378150483832
9,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,399,0,4,,,0.001036560732134886
10,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,655,0,2,,,0.0005303813683505851
11,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,804,0,2,,,0.0005716051765385091
12,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,384,0,4,,,0.0010153367383442672
13,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,510,0,4,,,0.0010024106641571436
14,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,93,0,4,,,0.0009775521017638263
15,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,512,0,3,,,0.0007791815193721455
16,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,300,0,2,,,0.0005579734661857849
17,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,165,0,4,,,0.0009525488913144875
18,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,31,0,17,,,0.0037386567923371077
19,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,771,0,4,,,0.0009944546154055036
20,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,858,0,2,,,0.0005388981820617379
21,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,367,0,2,,,0.0005507232869013032
22,PATCH,1000,2,0.4,0.3,0.6,0.4,3198887769,,839,0,2,,,0.0005605868240782024
