,name,N,m,fm,h_MM,h_mm,tc,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,427,0,2,,,0.0005321592718031728
1,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,880,0,3,,,0.0007766452851719622
2,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,728,0,3,,,0.0007851458948732666
3,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,665,0,5,,,0.0013196966566098377
4,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,871,0,2,,,0.0005685631157553298
5,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,177,0,7,,,0.0017058614527135823
6,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,757,0,3,,,0.0007906724611179601
7,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,372,0,2,,,0.0005240670746102823
8,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,85,0,5,,,0.0012350112394730033
9,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,163,0,10,,,0.0023866949988883717
10,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,397,0,6,,,0.0014662978827570236
11,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,145,0,4,,,0.0009940859770197073
12,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,845,0,2,,,0.0005226829683766224
13,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,119,0,4,,,0.0009999216963244757
14,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,796,0,2,,,0.0005943589004751235
15,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,748,0,3,,,0.0008069173393713785
16,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,567,0,2,,,0.0005397547544554712
17,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,448,0,2,,,0.0005503121062329904
18,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,183,0,2,,,0.0005359642524463427
19,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,860,0,2,,,0.0005646611668885735
20,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,927,0,2,,,0.000567351145996651
21,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,891,0,2,,,0.0005563511907286536
22,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,430,0,2,,,0.0005620014913696997
23,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,493,0,2,,,0.0005368393861169909
24,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,63,0,3,,,0.000730000824095997
25,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,632,0,2,,,0.0005658020317818404
26,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,141,0,5,,,0.0011798462039743637
27,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,91,0,3,,,0.0007477790783889502
28,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,366,0,4,,,0.0010055317621119034
29,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,931,0,2,,,0.0005884760770373493
30,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,315,0,2,,,0.0005292403302213477
31,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,955,0,3,,,0.0007616245496046348
32,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,198,0,2,,,0.0005306381256314509
33,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,778,0,2,,,0.000574487246555498
34,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,838,0,2,,,0.0005955968640058532
35,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,89,0,3,,,0.0007868431008002555
36,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,417,0,5,,,0.0012690152642547226
37,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,570,0,3,,,0.0007953364069825853
38,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,795,0,2,,,0.0005654878765807748
39,PATCH,1000,2,0.3,0.4,0.5,0.4,1284681263,,500,0,3,,,0.000779802624745614
