,name,N,fm,d,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,322,0,,15,0,0.0008583354198404146
1,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,66,0,,14,0,0.0008068537089557483
2,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,972,0,,12,0,0.0009255579447571251
3,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,350,0,,6,2,0.0007401594680165691
4,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,231,0,,10,0,0.000783096613346814
5,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,0,0,,7,2,0.0007513588694934245
6,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,756,0,,8,2,0.0011963209289285518
7,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,994,0,,17,0,0.0016908536693524506
8,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,866,0,,8,1,0.0015881373958415899
9,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,17,0,,11,50,0.0007571148798970827
10,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,72,0,,4,0,0.0007343440892660661
11,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,12,0,,7,0,0.002079228045548305
12,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,986,0,,13,0,0.0015602099076625008
13,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,208,0,,10,1,0.0015344550446793807
14,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,65,0,,7,0,0.0007421635900856027
15,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,606,0,,9,0,0.0010259435758053425
16,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,961,0,,14,1,0.0011263410537591017
17,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,860,0,,10,3,0.000779425072831928
18,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,523,0,,13,2,0.0008279669603541276
19,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,346,0,,9,1,0.000872564939670625
20,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,728,0,,12,0,0.0009030197651103614
21,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,337,0,,5,2,0.0007372169847952047
22,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,507,0,,0,1,0.0007309537839578121
23,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,321,0,,7,2,0.0007444891256837644
24,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,476,0,,12,1,0.0008641654892771782
25,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,802,0,,10,1,0.0007964009576031559
26,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,240,0,,5,0,0.0007439575564946489
27,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,371,0,,6,0,0.0007395292672416031
28,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,133,0,,9,0,0.0007457499401211737
29,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,116,0,,13,0,0.0008164027093069522
30,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,906,0,,11,1,0.0011224385339006515
31,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,738,0,,4,0,0.0007385727125841677
32,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,21,0,,9,2,0.0008086023486904389
33,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,908,0,,12,1,0.0010114361025090554
34,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,739,0,,15,1,0.0008733383291240595
35,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,934,0,,16,0,0.0011284002573893873
36,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,652,0,,5,1,0.0007381136079906754
37,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,521,0,,11,3,0.0015086261046647963
38,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,626,0,,8,0,0.0021876474449254494
39,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,976,0,,6,0,0.0007846972988050538
40,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,543,0,,8,1,0.0007554549666464246
41,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,546,0,,4,0,0.0007365150325247565
42,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,357,0,,14,0,0.001896488567268232
43,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,226,0,,5,0,0.0007552126637789072
44,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,101,0,,10,0,0.0007833222771804007
45,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,834,0,,9,0,0.0007583754709207569
46,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,640,0,,9,0,0.001668914086939107
47,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,971,0,,12,0,0.0007739117295714622
48,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,875,0,,9,2,0.0008207619728714254
49,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,434,0,,11,0,0.000790432837085639
50,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,340,0,,18,0,0.0018995299080576164
51,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,734,0,,7,2,0.0007472024591281849
52,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,880,0,,8,23,0.0007825694268063144
53,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,299,0,,7,0,0.0007436082057864524
54,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,776,0,,9,0,0.0007714665923991455
55,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,629,0,,11,0,0.0009452215899536315
56,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,975,0,,8,5,0.0007511470514219351
57,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,877,0,,17,0,0.000847698563290656
58,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,473,0,,12,0,0.0007770705789199837
59,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,398,0,,10,0,0.001459122873379154
60,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,846,0,,8,0,0.0007848632176838589
61,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,128,0,,6,1,0.0007444644264283527
62,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,711,0,,9,0,0.0007466308600184858
63,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,482,0,,15,0,0.002329317043764747
64,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,413,0,,7,0,0.0007398974896076898
65,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,663,0,,14,0,0.0009575000095586
66,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,798,0,,5,0,0.0007476907853078264
67,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,310,0,,12,0,0.0016396089062117604
68,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,755,0,,9,1,0.0014167421573870033
69,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,75,0,,6,0,0.0007376396838953252
70,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,673,0,,11,0,0.003964593684747845
71,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,227,0,,10,0,0.001406829325619013
72,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,91,0,,11,0,0.002293771659016297
73,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,773,0,,12,0,0.0009761841967178504
74,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,638,0,,14,0,0.001179798028689593
75,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,896,0,,7,1,0.0008962913167044641
76,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,511,0,,14,1,0.0007871811397524774
77,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,831,0,,14,4,0.0022164942773576952
78,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,60,0,,9,0,0.000808209703942475
79,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,947,0,,13,10,0.0014284142262862877
80,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,898,0,,6,3,0.0007443081365537265
81,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,646,0,,11,0,0.0013910871963251491
82,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,642,0,,10,0,0.0007584528605007514
83,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,933,0,,15,0,0.0011310658275534612
84,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,230,0,,4,0,0.0007452209238184661
85,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,285,0,,12,0,0.001157899971229905
86,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,295,0,,13,0,0.0014773709348257567
87,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,608,0,,13,329,0.000928758570093261
88,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,599,0,,8,0,0.0007498215903480334
89,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,243,0,,15,1,0.0009370435322797214
90,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,538,0,,5,0,0.0013661388491363275
91,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,528,0,,5,0,0.0007640010237745347
92,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,830,0,,9,0,0.0007541853174326743
93,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,309,0,,14,0,0.0010687998157146695
94,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,691,0,,5,0,0.0007373430845893278
95,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,763,0,,10,0,0.0007843711120176435
96,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,248,0,,4,0,0.0007414858872294572
97,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,401,0,,7,1,0.0007434712520688158
98,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,55,0,,9,4,0.0020125349429962512
99,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,757,0,,5,0,0.000740081843345182
100,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,677,0,,11,0,0.0007730577692299455
101,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,381,0,,6,0,0.0007364307611625161
102,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,169,0,,12,0,0.0008202800195563256
103,DPA,1000,0.1,0.01,1.5,2.5,3563644846,,770,0,,7,0,0.0007393795824683508
