,name,N,fm,d,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,14,0,,12,9,0.002697579894603906
1,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,946,0,,13,5,0.0010035705636791449
2,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,266,0,,18,12,0.001457119917421228
3,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,879,0,,5,10,0.00039049204295773154
4,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,407,0,,7,4,0.00033322633945576975
5,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,111,0,,10,12,0.0010707792431371727
6,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,891,0,,3,4,0.0004061606410280624
7,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,805,0,,21,4,0.0022267312238796575
8,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,459,0,,0,46,0.0001522936393847095
9,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,648,0,,1,3,0.0001714739058256439
10,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,547,0,,0,8,0.0001522936393847095
11,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,645,0,,32,6,0.0032018005266817575
12,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,608,0,,2,11,0.0006149918746218709
13,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,385,0,,16,3,0.0021134362858735013
14,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,991,0,,11,13,0.0012792348259293962
15,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,889,0,,0,6,0.0001522936393847095
16,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,191,0,,6,12,0.0004661173936760754
17,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,427,0,,10,2,0.000673022817217338
18,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,141,0,,0,12,0.0001522936393847095
19,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,785,0,,17,11,0.000920169089437258
20,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,461,0,,11,6,0.0015840239847666625
21,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,587,0,,11,8,0.000774411795258626
22,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,120,0,,5,8,0.0006452648750635048
23,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,752,0,,28,9,0.002020344403657582
24,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,523,0,,11,8,0.001455245256775394
25,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,273,0,,9,11,0.0009505642781813139
26,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,774,0,,24,5,0.0024089847810818917
27,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,177,0,,2,7,0.00040576958828783
28,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,939,0,,3,19,0.0006552764955255512
29,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,229,0,,2,11,0.00015958328096503277
30,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,951,0,,11,3,0.001268012751718775
31,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,521,0,,7,5,0.0006846797633071256
32,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,293,0,,2,3,0.0005917609483781816
33,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,92,0,,1,4,0.00015510776097982628
34,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,429,0,,24,6,0.0034466461502023946
35,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,706,0,,5,6,0.0003756535080032373
36,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,979,0,,2,10,0.0005537388178989475
37,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,685,0,,3,6,0.0004152830858745127
38,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,705,0,,29,5,0.0031996755700237148
39,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,722,0,,0,10,0.0001522936393847095
40,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,458,0,,10,2,0.0014081392915220167
41,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,763,0,,0,2,0.0001522936393847095
42,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,34,0,,18,15,0.0015847155501849863
43,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,179,0,,1,3,0.0001818606634621657
44,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,553,0,,1,8,0.0002616240102429642
45,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,881,0,,1,1,0.00030381050773368827
46,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,625,0,,10,8,0.0008643521038233168
47,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,212,0,,8,2,0.0005032327215077924
48,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,610,0,,0,18,0.0001522936393847095
49,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,200,0,,8,7,0.0023030907481543174
50,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,314,0,,6,6,0.0006404283642606138
51,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,17,0,,4,7,0.0004573463430178322
52,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,375,0,,16,3,0.001326693516727061
53,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,637,0,,14,9,0.0007211896708416911
54,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,491,0,,8,11,0.0010493423125972066
55,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,185,0,,0,7,0.0001522936393847095
56,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,395,0,,1,4,0.00016929317144347494
57,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,844,0,,13,6,0.0018274938475599909
58,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,538,0,,6,6,0.0009454297883588303
59,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,96,0,,0,14,0.0001522936393847095
60,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,208,0,,14,15,0.0008674252264653854
61,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,392,0,,9,26,0.0006240796296946217
62,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,278,0,,10,50,0.0009143602802420105
63,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,279,0,,27,3,0.0032493820737848934
64,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,391,0,,27,7,0.0017494147943589115
65,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,519,0,,3,5,0.0003063583427332149
66,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,448,0,,25,12,0.0022587190176620395
67,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,836,0,,1,10,0.0002591309816356383
68,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,938,0,,2,2,0.00029555691551546345
69,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,835,0,,4,3,0.0004157033088075268
70,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,481,0,,26,18,0.0036040654308704774
71,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,986,0,,3,12,0.00034357155726366515
72,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,569,0,,12,6,0.0007958994846661359
73,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,536,0,,17,6,0.001586535119472201
74,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,162,0,,8,18,0.0008089836442657447
75,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,489,0,,1,12,0.0002359359178001301
76,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,990,0,,0,5,0.0001522936393847095
77,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,807,0,,12,21,0.0009029903031035746
78,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,221,0,,12,9,0.0006648695955219728
79,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,634,0,,2,7,0.00029983618824529456
80,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,132,0,,16,5,0.001088087949225221
81,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,28,0,,30,9,0.0022443476506779584
82,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,15,0,,3,4,0.0007717976380004853
83,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,689,0,,7,8,0.0006574749187563363
84,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,759,0,,11,5,0.0005702765423570154
85,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,379,0,,3,10,0.00039550307777131696
86,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,464,0,,4,5,0.0003451837998043322
87,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,246,0,,8,25,0.0004012055411223871
88,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,919,0,,3,12,0.00018653752171890687
89,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,0,0,,14,85,0.0024616824405962437
90,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,247,0,,7,7,0.0004835892173366711
91,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,263,0,,2,6,0.00031011872042598624
92,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,614,0,,1,11,0.00022946941044829286
93,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,617,0,,11,4,0.000939178234651921
94,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,520,0,,9,9,0.00039758048195284354
95,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,509,0,,12,10,0.0007347195906547349
96,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,527,0,,6,7,0.0008794534770104801
97,DPA,1000,0.1,0.01,2.5,2.5,2546782060,,223,0,,4,7,0.000998824760638896
