,name,N,fm,d,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,77,0,,28,0,0.0005673522855426194
1,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,489,0,,28,2,0.0023008042990634203
2,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,761,0,,27,1,0.0010709686167856213
3,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,530,0,,34,2,0.0008159405182818375
4,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,603,0,,23,1,0.0005110823040032014
5,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,128,0,,29,3,0.0006937101530232816
6,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,435,0,,35,1,0.0011517719551141618
7,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,66,0,,29,0,0.0013551405356727881
8,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,646,0,,28,0,0.0004938823403742405
9,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,742,0,,35,2,0.0008426960595052807
10,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,204,0,,27,3,0.00047859694062140577
11,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,976,0,,33,0,0.002012848064190535
12,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,460,0,,35,1,0.0009306329867079066
13,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,197,0,,41,0,0.0009338815054234124
14,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,171,0,,29,1,0.0004900661508455978
15,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,111,0,,44,0,0.000879903994988767
16,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,835,0,,30,5,0.000837024490334763
17,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,801,0,,23,0,0.0005733047891993613
18,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,32,0,,22,0,0.0012564508083233396
19,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,628,0,,29,11,0.0012622530049567144
20,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,68,0,,30,1,0.0009007149184733618
21,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,696,0,,36,0,0.0006064071678654954
22,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,472,0,,37,3,0.00091117671798493
23,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,85,0,,23,0,0.0011660468445057952
24,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,220,0,,31,1,0.0015547985459204
25,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,877,0,,29,0,0.0004969537752384782
26,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,662,0,,28,0,0.0010444107121075077
27,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,359,0,,32,0,0.0010178555046019449
28,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,676,0,,34,0,0.0005686699572507867
29,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,416,0,,32,0,0.0005260435536397195
30,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,922,0,,24,3,0.0016025485184363122
31,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,980,0,,28,1,0.0005659782903634239
32,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,9,0,,28,3,0.0007437887033845324
33,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,949,0,,24,1,0.0006227790373117929
34,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,916,0,,25,8,0.000721837437740467
35,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,190,0,,33,6,0.0018875855522411723
36,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,886,0,,26,3,0.0013452202841505011
37,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,207,0,,30,2,0.0009530935857533394
38,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,630,0,,37,2,0.0011583087844173215
39,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,344,0,,25,0,0.0006483157285973037
40,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,624,0,,28,0,0.0005777157163970021
41,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,516,0,,36,0,0.002918729371499589
42,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,443,0,,30,0,0.001168890560154271
43,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,613,0,,29,1,0.0008464589906732646
44,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,434,0,,23,3,0.0005042246561606842
45,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,15,0,,31,0,0.0006624363917891526
46,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,598,0,,27,1,0.0006184951187237477
47,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,194,0,,24,5,0.00046611493560847405
48,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,509,0,,37,2,0.0013191791134877454
49,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,47,0,,25,3,0.0010985105404216664
50,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,791,0,,29,1,0.0012473657312052442
51,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,210,0,,26,18,0.0009721099629482013
52,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,423,0,,27,0,0.0006558121211593046
53,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,553,0,,30,18,0.0006692838647767447
54,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,103,0,,30,62,0.0010334481529932688
55,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,738,0,,37,11,0.0009872768923464192
56,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,849,0,,35,33,0.0010573856311600148
57,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,657,0,,39,0,0.0012097045394428214
58,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,280,0,,27,0,0.00103658960980304
59,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,988,0,,29,0,0.0008185967934141315
60,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,55,0,,36,1,0.0011124940257211302
61,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,248,0,,30,60,0.0004849926012347715
62,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,185,0,,24,1,0.0008080849528491642
63,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,160,0,,37,1,0.0011390950367225032
64,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,973,0,,29,2,0.0005956917444578357
65,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,335,0,,26,1,0.00047449962413993605
66,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,4,0,,30,1,0.0008014024318981726
67,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,580,0,,34,1,0.0010754939385105163
68,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,590,0,,25,1,0.0005023448619756414
69,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,259,0,,24,999,0.000604176898628208
70,DPA,1000,0.2,0.03,1.5,1.5,1398063794,,741,0,,35,101,0.002099658431655733
