,name,N,fm,d,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,952,0,,6,0,0.0007168263485420149
1,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,915,0,,13,0,0.002070662169590708
2,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,349,0,,9,0,0.000731973895993106
3,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,573,0,,8,0,0.0007281215304334775
4,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,272,0,,8,0,0.000770289417731575
5,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,839,0,,9,0,0.001250939743298386
6,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,67,0,,7,1,0.0007183805742890359
7,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,939,0,,3,0,0.0007111618125041948
8,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,476,0,,9,117,0.0007593263785128525
9,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,478,0,,12,0,0.000988546195474748
10,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,678,0,,13,1,0.0007986109151176581
11,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,924,0,,6,0,0.0007691676863010938
12,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,811,0,,10,0,0.0008696990231135764
13,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,541,0,,8,0,0.000831011229861268
14,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,402,0,,9,0,0.001451123915413977
15,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,237,0,,7,6,0.0007585799424550999
16,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,483,0,,12,2,0.0007919330172403238
17,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,51,0,,12,5,0.0008419336057487463
18,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,675,0,,10,1,0.0007717002864374123
19,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,617,0,,7,11,0.0007181804349826556
20,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,732,0,,15,0,0.0017756549425447172
21,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,107,0,,12,2,0.0011513697667517207
22,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,251,0,,11,0,0.000739171949735988
23,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,919,0,,7,0,0.0007360339019831017
24,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,367,0,,11,0,0.0007703796729840159
25,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,808,0,,8,0,0.0007199211419945484
26,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,93,0,,9,0,0.0008524812853106694
27,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,252,0,,6,10,0.0007173140096827049
28,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,24,0,,13,1,0.0008023064177091156
29,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,59,0,,13,0,0.0007451376760570128
30,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,303,0,,15,0,0.0008233236621909282
31,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,963,0,,9,0,0.0007338531162704804
32,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,180,0,,12,0,0.0007948578867755619
33,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,928,0,,8,0,0.0007491868565602766
34,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,515,0,,12,1,0.0008749150642224214
35,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,188,0,,5,4,0.0007168558636182148
36,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,315,0,,8,0,0.0007237910598885102
37,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,652,0,,9,0,0.0009735311891900175
38,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,42,0,,10,0,0.0007452963866325997
39,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,738,0,,8,0,0.000744012605047342
40,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,697,0,,5,0,0.0007222099075835537
41,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,691,0,,6,0,0.0007361859710864083
42,DPA,1000,0.1,0.01,1.5,1.5,3828216908,,408,0,,9,2,0.0008439250352515858
