,name,N,fm,d,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,60,0,,25,15,0.0005950358760106243
1,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,518,0,,66,17,0.0019213569395283854
2,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,145,0,,33,39,0.001120215613495991
3,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,555,0,,81,36,0.0024623619304611774
4,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,365,0,,1,27,0.0001584862949555423
5,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,716,0,,1,13,0.00016122891308049348
6,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,341,0,,33,16,0.0010051363873903084
7,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,466,0,,15,16,0.00045924601544133464
8,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,290,0,,17,15,0.0005733302845022692
9,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,375,0,,8,66,0.00028680593764211104
10,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,724,0,,19,37,0.0007080878907090282
11,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,803,0,,42,55,0.0013852790153343216
12,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,882,0,,25,18,0.000925619840955331
13,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,881,0,,18,16,0.000588867125817144
14,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,556,0,,5,14,0.00025981370102968413
15,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,291,0,,22,26,0.0006476172300357017
16,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,170,0,,19,37,0.0005934007319913615
17,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,223,0,,8,17,0.0003398690333484876
18,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,61,0,,12,36,0.00041276418550099324
19,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,228,0,,2,26,0.0002203722874342945
20,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,71,0,,25,47,0.0009121886565945023
21,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,262,0,,7,14,0.00024899598444168427
22,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,515,0,,9,19,0.0005640806316375107
23,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,812,0,,14,76,0.00047007686784133584
24,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,197,0,,18,16,0.0007102481206495165
25,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,63,0,,14,18,0.0005153496130623162
26,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,488,0,,57,14,0.0017419459000569087
27,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,551,0,,38,16,0.0011885892658204868
28,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,612,0,,37,22,0.000996519570421863
29,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,742,0,,115,18,0.0041927020846971655
30,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,663,0,,13,14,0.0005599661995500992
31,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,707,0,,48,17,0.0013615969344497303
32,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,31,0,,17,13,0.0007984097432102711
33,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,438,0,,52,23,0.0015408304611309793
34,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,221,0,,15,37,0.0004711282008387861
35,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,909,0,,34,17,0.0009282765514772016
36,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,734,0,,6,81,0.000352581994778325
37,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,691,0,,3,78,0.0002339717321079153
38,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,423,0,,3,35,0.0003055623467707968
39,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,111,0,,11,18,0.00044505043210854914
40,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,237,0,,0,42,0.0001500000000000002
41,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,832,0,,0,23,0.0001500000000000002
42,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,267,0,,48,22,0.0014779116519251126
43,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,512,0,,11,55,0.0005935383661033511
44,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,546,0,,56,12,0.0018996617340741396
45,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,329,0,,34,31,0.0012245937408999253
46,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,129,0,,42,23,0.0012808864576347389
47,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,25,0,,31,34,0.0013200827875922867
48,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,589,0,,16,70,0.0004744029751096983
49,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,414,0,,75,17,0.0018567274770237
50,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,90,0,,7,14,0.0004186240881157034
51,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,579,0,,12,12,0.0005432646534115985
52,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,606,0,,33,35,0.0012517188238881758
53,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,610,0,,66,28,0.0023191965640377847
54,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,689,0,,24,15,0.0009164135758731041
55,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,720,0,,13,52,0.0004332929299728365
56,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,629,0,,13,24,0.0005764336551283495
57,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,77,0,,80,18,0.0024623919875184238
58,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,317,0,,24,16,0.0006570611064725209
59,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,941,0,,16,21,0.0005605621050826989
60,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,455,0,,13,20,0.0006767544376783124
61,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,320,0,,49,33,0.0017830901108212421
62,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,340,0,,36,15,0.0009478343364496184
63,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,784,0,,9,43,0.0005469154424412383
64,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,480,0,,19,26,0.0004887085181829162
65,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,338,0,,13,40,0.000648670404459475
66,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,851,0,,65,18,0.002039856487479321
67,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,174,0,,6,36,0.0002713368285717213
68,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,225,0,,21,12,0.0005318338835729404
69,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,229,0,,41,10,0.0011469746568256564
70,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,710,0,,6,16,0.0002668170169352006
71,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,256,0,,65,14,0.0022286755418066185
72,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,157,0,,30,10,0.0012510881021302787
73,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,306,0,,89,8,0.0026146848712246622
74,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,616,0,,4,17,0.00039854076985698227
75,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,85,0,,2,61,0.0002319582784235668
76,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,999,0,,14,21,0.0005884596012913099
77,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,468,0,,30,18,0.0011129722109480297
78,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,509,0,,12,16,0.0003442351785534008
79,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,922,0,,5,12,0.00040066894911747306
80,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,84,0,,1,15,0.00015051360062672732
81,DPA,1000,0.1,0.03,2.5,2.5,3222900288,,187,0,,4,40,0.0001917938608014086
