,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,730,0,,16,21,0.0013812001633040619
1,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,117,0,,3,34,0.0005548365811342212
2,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,418,0,,7,32,0.0008692788791298299
3,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,196,0,,4,36,0.000568055193773934
4,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,413,0,,4,19,0.0002694944289846571
5,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,39,0,,0,24,0.00015000000000000026
6,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,484,0,,2,18,0.00028909416538980064
7,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,528,0,,3,20,0.00037226930679470026
8,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,123,0,,5,37,0.00048382158973129516
9,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,681,0,,1,28,0.00017594879326716305
10,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,632,0,,2,27,0.00029025393162525906
11,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,688,0,,7,21,0.0006967674485231942
12,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,990,0,,4,26,0.000657166320716509
13,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,908,0,,0,19,0.00015000000000000026
14,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,638,0,,4,20,0.000536269270988848
15,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,301,0,,3,20,0.0003405273760507049
16,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,652,0,,1,28,0.00017803608167889676
17,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,530,0,,6,30,0.00042364544854598426
18,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,922,0,,5,39,0.00037515967172490315
19,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,765,0,,5,23,0.00046310907004094425
20,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,570,0,,2,21,0.00019903379174182484
21,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,832,0,,2,25,0.0002237278448193624
22,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,872,0,,3,30,0.0004405972770204929
23,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,562,0,,8,18,0.0006708592008698291
24,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,670,0,,18,15,0.0020741351999280415
25,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,121,0,,18,36,0.0021826227627949196
26,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,130,0,,3,26,0.0010374794664958604
27,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,487,0,,2,31,0.00027298536277150126
28,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,606,0,,3,21,0.0007298131598921805
29,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,796,0,,5,20,0.0008639769174436807
30,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,292,0,,7,25,0.0008229439751819963
31,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,633,0,,5,26,0.0005900125237768325
32,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,899,0,,7,37,0.0011228890130257306
33,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,526,0,,2,56,0.00017105020983080576
34,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,758,0,,8,29,0.0008464117609271999
35,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,41,0,,5,34,0.0007430409510192363
36,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,175,0,,2,21,0.00038960405066437243
37,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,132,0,,0,19,0.00015000000000000026
38,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,958,0,,1,18,0.00017803608167889676
39,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,324,0,,9,28,0.0007424848183639688
40,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,312,0,,13,31,0.0010646845975755327
41,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,279,0,,0,53,0.00015000000000000026
42,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,399,0,,3,15,0.00019919067544040518
43,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,984,0,,1,33,0.00020999166422938835
44,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,210,0,,4,23,0.000469676484173009
45,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,512,0,,1,27,0.0003276847070067864
46,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,823,0,,14,18,0.001177902336989362
47,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,35,0,,2,26,0.00036251931430005755
48,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,44,0,,4,24,0.0003418412140405211
49,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,627,0,,5,24,0.00041319463887210244
50,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,692,0,,4,26,0.00030175818372871427
51,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,293,0,,9,21,0.000869150641329988
52,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,431,0,,17,19,0.0013060903194395933
53,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,704,0,,0,24,0.00015000000000000026
54,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,341,0,,14,31,0.000966089685372151
55,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,88,0,,4,36,0.00036391813886488196
56,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,176,0,,0,19,0.00015000000000000026
57,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,808,0,,12,23,0.001206148766524533
58,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,105,0,,4,33,0.00048429771300063755
59,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,747,0,,2,20,0.00025366707256851517
60,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,48,0,,8,28,0.0008303652651747306
61,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,195,0,,0,24,0.00015000000000000026
62,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,257,0,,0,16,0.00015000000000000026
63,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,807,0,,0,18,0.00015000000000000026
64,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,733,0,,1,18,0.00035130021314879503
65,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,923,0,,1,20,0.00020999166422938835
66,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,461,0,,1,17,0.00018303421466187085
67,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,164,0,,5,32,0.00043843007882524843
68,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,0,0,,0,35,0.00015000000000000026
69,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,134,0,,9,27,0.000496167362982316
70,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,49,0,,7,20,0.0008173384575873581
71,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,430,0,,0,21,0.00015000000000000026
72,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,610,0,,0,36,0.00015000000000000026
73,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,386,0,,0,25,0.00015000000000000026
74,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,830,0,,0,19,0.00015000000000000026
75,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,424,0,,7,32,0.0005724659131482429
76,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,272,0,,0,41,0.00015000000000000026
77,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,752,0,,0,30,0.00015000000000000026
78,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,63,0,,1,36,0.0001937557291153084
79,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,813,0,,0,34,0.00015000000000000026
80,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,314,0,,5,30,0.000643798316638367
81,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,676,0,,8,12,0.0003920874936468846
82,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,462,0,,1,22,0.0001868627259067658
83,DPAH,1000,0.1,0.03,0.0,0.1,2.5,2.5,1371271089,,162,0,,4,39,0.000718328934504073
