,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,98,0,,3,30,0.0006143163631531228
1,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,408,0,,0,31,0.00015000000000000023
2,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,121,0,,4,33,0.0007471274979639959
3,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,612,0,,7,18,0.00137559637878481
4,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,444,0,,1,26,0.00016029457217109046
5,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,717,0,,1,44,0.0001892869436104876
6,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,463,0,,1,22,0.00023348404358950278
7,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,833,0,,1,18,0.000829540884451704
8,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,653,0,,1,24,0.0003415285861208721
9,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,558,0,,0,22,0.00015000000000000023
10,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,546,0,,9,48,0.001449229127342114
11,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,954,0,,4,25,0.0006889360297791849
12,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,461,0,,0,20,0.00015000000000000023
13,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,406,0,,3,20,0.00035481280304716206
14,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,236,0,,6,24,0.00048459523769733907
15,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,62,0,,0,53,0.00015000000000000023
16,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,74,0,,0,19,0.00015000000000000023
17,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,855,0,,2,40,0.0005818523836614961
18,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,153,0,,0,23,0.00015000000000000023
19,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,815,0,,0,24,0.00015000000000000023
20,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,634,0,,0,26,0.00015000000000000023
21,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,1,0,,5,26,0.0008963525931991752
22,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,671,0,,0,26,0.00015000000000000023
23,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,129,0,,2,21,0.0006835169729550224
24,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,46,0,,1,21,0.00021636976055539696
25,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,95,0,,1,24,0.00023348404358950278
26,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,473,0,,0,19,0.00015000000000000023
27,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,337,0,,0,36,0.00015000000000000023
28,DPAH,1000,0.1,0.03,0.0,0.2,2.5,2.5,2758388791,,59,0,,0,24,0.00015000000000000023
