,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,64,0,,0,9,0.0001500000000000005
1,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,215,0,,1,11,0.000336040937801019
2,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,930,0,,0,12,0.0001500000000000005
3,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,516,0,,1,7,0.00016416666666666722
4,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,604,0,,0,7,0.0001500000000000005
5,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,392,0,,1,13,0.0005160460624444088
6,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,120,0,,2,12,0.003580881596314302
7,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,451,0,,0,5,0.0001500000000000005
8,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,492,0,,3,10,0.000285221374096316
9,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,491,0,,0,11,0.0001500000000000005
10,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,862,0,,1,3,0.00031263135707298274
11,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,779,0,,0,8,0.0001500000000000005
12,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,140,0,,0,11,0.0001500000000000005
13,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,290,0,,2,7,0.0020674286148585136
14,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,841,0,,0,9,0.0001500000000000005
15,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,171,0,,1,9,0.00039214604211884396
16,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,652,0,,2,14,0.0021024130544962873
17,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,206,0,,2,8,0.0006360059552252083
18,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,814,0,,3,11,0.0007417712749224331
19,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,373,0,,0,8,0.0001500000000000005
20,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,663,0,,1,14,0.00020185987776628742
21,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,833,0,,4,16,0.00033820520979676753
22,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,973,0,,3,11,0.0013279797828920474
23,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,776,0,,1,8,0.00018406218854446555
24,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,982,0,,0,8,0.0001500000000000005
25,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,611,0,,0,6,0.0001500000000000005
26,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,758,0,,0,8,0.0001500000000000005
27,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,100,0,,3,6,0.0008805418683150119
28,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,52,0,,3,5,0.004357456657216064
29,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,537,0,,1,7,0.00026972402874751863
30,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,921,0,,0,5,0.0001500000000000005
31,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,114,0,,1,20,0.0009606764854148963
32,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,193,0,,0,6,0.0001500000000000005
33,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,270,0,,1,13,0.00017152897327549614
34,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,304,0,,0,13,0.0001500000000000005
35,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,284,0,,2,4,0.0008152247630395515
36,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,271,0,,5,12,0.001342382017829679
37,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,386,0,,0,14,0.0001500000000000005
38,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,821,0,,1,14,0.0008981340222025773
39,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,109,0,,1,6,0.00023359434952653518
40,DPAH,1000,0.1,0.01,0.0,0.1,2.5,2.5,1770136932,,471,0,,0,15,0.0001500000000000005
