,name,N,fm,d,h_MM,h_mm,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
0,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,957,0,,0,3,0.00016440877673729677
1,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,346,0,,1,9,0.0016197697891498816
2,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,149,0,,0,3,0.00016440877673729677
3,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,615,0,,0,0,0.00016440877673729677
4,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,955,0,,0,7,0.00016440877673729677
5,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,79,0,,0,4,0.00016440877673729677
6,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,432,0,,0,3,0.00016440877673729677
7,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,594,0,,0,0,0.00016440877673729677
8,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,251,0,,0,11,0.00016440877673729677
9,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,198,0,,0,3,0.00016440877673729677
10,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,146,0,,0,2,0.00016440877673729677
11,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,320,0,,0,4,0.00016440877673729677
12,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,254,0,,0,3,0.00016440877673729677
13,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,574,0,,0,0,0.00016440877673729677
14,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,898,0,,0,4,0.00016440877673729677
15,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,119,0,,0,6,0.00016440877673729677
16,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,230,0,,0,1,0.00016440877673729677
17,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,715,0,,0,1,0.00016440877673729677
18,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,815,0,,0,9,0.00016440877673729677
19,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,742,0,,0,43,0.00016440877673729677
20,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,782,0,,0,4,0.00016440877673729677
21,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,365,0,,0,9,0.00016440877673729677
22,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,800,0,,0,17,0.00016440877673729677
23,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,988,0,,0,5,0.00016440877673729677
24,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,378,0,,0,3,0.00016440877673729677
25,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,235,0,,0,1,0.00016440877673729677
26,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,322,0,,0,1,0.00016440877673729677
27,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,604,0,,0,0,0.00016440877673729677
28,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,534,0,,0,1,0.00016440877673729677
29,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,720,0,,0,44,0.00016440877673729677
30,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,380,0,,0,8,0.00016440877673729677
31,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,580,0,,0,3,0.00016440877673729677
32,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,878,0,,0,27,0.00016440877673729677
33,DPAH,1000,0.1,0.01,0.0,0.8,1.5,2.5,884151556,,358,0,,0,5,0.00016440877673729677
